Latest: Time (min),Latest: Dissolved Oxygen 1 (mg/L),Latest: Salinity (ppt),Latest: Temperature (°C),Latest: Pressure (kPa),Latest: Dissolved Oxygen 2 (mg/L),Latest: Dissolved Oxygen 3 (mg/L),Latest: Dissolved Oxygen 4(mg/L),Latest: FlowV3 (V),Latest: FlowV4 (V),Latest: Potential (V),Latest: Potential 2 (V),Latest: Time-run (min),Latest: Sawtooth,Latest: PWM(Circ=1 Flush=0),Latest: Flag,Latest: DO1cor (mg/L),Latest: NoSlopeSamples,Latest: DO1slope ((mg/L)/min),Latest: VO2-1 (mg/kg/h),Latest: collapse(Time) (min),Latest: collapse(VO2-1) (mg/kg/h),Latest: NoRestSamples,Latest: DO2cor (mg/L),Latest: DO2slope ((mg/L)/min),Latest: VO2-2 (mg/kg/h),Latest: collapse(VO2-2) (mg/kg/h),Latest: DO3cor (mg/L),Latest: DO4cor (mg/L),Latest: DO3slope ((mg/L)/min),Latest: DO4slope ((mg/L)min),Latest: VO2-3 (mg/kg/h),Latest: VO2-4 (mg/kg/h),Latest: collapse(VO2-3) (mg/kg/h),Latest: collapse(VO2-4) (mg/kg/h)
1.683333333,6.864603543,17.18557883,25.88871181,101.7563125,6.841546048,6.797465546,7.002609436,2.064971924,2.08442688,2.03414917,2.100906372,1.683333333,0.168333333,0,,6.102319376,225,,,,,0,6.079261882,,,,6.240325269,6.035181379,,,,,,
1.7,6.862569058,17.22731617,25.88001693,101.7545938,6.846971341,6.802551758,7.002270355,2.065048218,2.084579468,2.034072876,2.100830078,1.7,0.17,0,,6.098326754,224,,,,,0,6.082729037,,,,6.238028052,6.038309454,,,,,,
1.716666667,6.860873654,17.17259389,25.87856779,101.7494375,6.84663226,6.802212677,7.002270355,2.064971924,2.084579468,2.034301758,2.100830078,1.716666667,0.171666667,0,,6.099041197,224,,,,,0,6.084799804,,,,6.240437898,6.04038022,,,,,,
1.733333333,6.860195492,17.17723137,25.86552548,101.7545938,6.851718472,6.802551758,7.001253113,2.065048218,2.084350586,2.034072876,2.100906372,1.733333333,0.173333333,0,,6.097997368,225,,,,,0,6.089520348,,,,6.239054989,6.040353634,,,,,,
1.75,6.857143765,17.19763629,25.88291522,101.7545938,6.857143765,6.801873596,7.001592194,2.065048218,2.084579468,2.034225464,2.100830078,1.75,0.175,0,,6.094253685,224,,,,,0,6.094253685,,,,6.238702114,6.038983516,,,,,,
1.766666667,6.858161007,17.22824366,25.86552548,101.7563125,6.862908139,6.806620728,6.996166901,2.065048218,2.08442688,2.033996582,2.100830078,1.766666667,0.176666667,0,,6.093699336,224,,,,,0,6.098446467,,,,6.231705229,6.042159056,,,,,,
1.783333333,6.857482846,17.21340372,25.8756695,101.7477188,6.862908139,6.807298889,6.996166901,2.065048218,2.08442688,2.03414917,2.100753784,1.783333333,0.178333333,0,,6.093804329,225,,,,,0,6.099229622,,,,6.232488384,6.043620372,,,,,,
1.8,6.860873654,17.18279635,25.8916101,101.7511563,6.867994351,6.806959808,6.99582782,2.065048218,2.084579468,2.03414917,2.100906372,1.8,0.18,0,,6.098748411,224,,,,,0,6.105869108,,,,6.233702577,6.044834566,,,,,,
1.816666667,6.856465603,17.17259389,25.87132206,101.7545938,6.867994351,6.807298889,6.989385284,2.064971924,2.08442688,2.034225464,2.100830078,1.816666667,0.181666667,0,,6.094544338,224,,,,,0,6.106073085,,,,6.227464019,6.045377624,,,,,,
1.833333333,6.856465603,17.20320126,25.86987292,101.7494375,6.872741482,6.812046021,6.996166901,2.065048218,2.084579468,2.034225464,2.100906372,1.833333333,0.183333333,0,,6.093168537,225,,,,,0,6.109444415,,,,6.232869834,6.048748954,,,,,,
1.85,6.850362149,17.21525872,25.86987292,101.7511563,6.877827694,6.814080505,6.995149658,2.06489563,2.08442688,2.03414917,2.100906372,1.85,0.185,0,,6.0865301,224,,,,,0,6.113995645,,,,6.231317609,6.050248456,,,,,,
1.866666667,6.845954099,17.19949128,25.88291522,101.752875,6.878844936,6.814080505,6.995488739,2.065124512,2.084350586,2.03414917,2.100906372,1.866666667,0.186666667,0,,6.082981731,224,,,,,0,6.115872568,,,,6.232516371,6.051108138,,,,,,
1.883333333,6.835781675,17.21618621,25.88291522,101.7545938,6.879862179,6.819844879,6.995488739,2.065048218,2.084350586,2.033996582,2.100830078,1.883333333,0.188333333,0,,6.072068717,225,,,,,0,6.116149221,,,,6.231775781,6.056131921,,,,,,
1.9,6.830695463,17.23566363,25.87711864,101.752875,6.879184017,6.820523041,7.001592194,2.064971924,2.084350586,2.034301758,2.100753784,1.9,0.19,0,,6.066047203,224,,,,,0,6.114535757,,,,6.236943933,6.055874781,,,,,,
1.916666667,6.82933914,17.17908636,25.88871181,101.7477188,6.88460931,6.819844879,7.001931274,2.065048218,2.08442688,2.03414917,2.100753784,1.916666667,0.191666667,0,,6.067342953,224,,,,,0,6.122613123,,,,6.239935088,6.057848693,,,,,,
1.933333333,6.829000059,17.17723137,25.90320329,101.7511563,6.889695522,6.823913849,7.007017487,2.065124512,2.084350586,2.034072876,2.100753784,1.933333333,0.193333333,0,,6.067263538,225,,,,,0,6.127959001,,,,6.245280966,6.062177328,,,,,,
1.95,6.818827635,17.2198962,25.8756695,101.7545938,6.890034602,6.823913849,7.007017487,2.065048218,2.084579468,2.03414917,2.100982666,1.95,0.195,0,,6.054861077,224,,,,,0,6.126068045,,,,6.243050929,6.059947291,,,,,,
1.966666667,6.819166716,17.22082369,25.89740669,101.7511563,6.895459895,6.82425293,7.006678406,2.065048218,2.08442688,2.034225464,2.100753784,1.966666667,0.196666667,0,,6.055425951,224,,,,,0,6.131719131,,,,6.242937641,6.060512165,,,,,,
1.983333333,6.821540281,17.21433122,25.8756695,101.7511563,6.900546107,6.824592011,7.006000244,2.065124512,2.08442688,2.034225464,2.100830078,1.983333333,0.198333333,0,,6.057820616,225,,,,,0,6.136826442,,,,6.242280579,6.060872345,,,,,,
2,6.822218443,17.18001386,25.90175414,101.7494375,6.900546107,6.824592011,7.008034729,2.064971924,2.084655762,2.03414917,2.100830078,2,0.2,0,,6.060340798,224,,,,,0,6.138668462,,,,6.246157084,6.062714366,,,,,,
2.016666667,6.822218443,17.17537638,25.91479648,101.7511563,6.906649562,6.824592011,7.010069214,2.065048218,2.084503174,2.034225464,2.100830078,2.016666667,0.201666667,0,,6.060705937,224,,,,,0,6.145137056,,,,6.248556708,6.063079505,,,,,,
2.033333333,6.819505796,17.21525872,25.91044903,101.7494375,6.906649562,6.82425293,7.007017487,2.065048218,2.084579468,2.034225464,2.100982666,2.033333333,0.203333333,0,,6.056171743,225,,,,,0,6.143315508,,,,6.243683433,6.060918876,,,,,,
2.05,6.820183958,17.22453368,25.88726266,101.7494375,6.912413935,6.830017303,7.011086456,2.06489563,2.08442688,2.034225464,2.100830078,2.05,0.205,0,,6.056154111,224,,,,,0,6.148384088,,,,6.247056609,6.065987456,,,,,,
2.066666667,6.82967822,17.20505626,25.88871181,101.7545938,6.907327723,6.830695465,7.007017487,2.064971924,2.084503174,2.03414917,2.100906372,2.066666667,0.206666667,0,,6.066530113,224,,,,,0,6.144179615,,,,6.243869379,6.067547357,,,,,,
2.083333333,6.82967822,17.18650633,25.8945084,101.7494375,6.913092097,6.830695465,7.010408295,2.065048218,2.08442688,2.034072876,2.100753784,2.083333333,0.208333333,0,,6.067423929,225,,,,,0,6.150837806,,,,6.248154004,6.068441174,,,,,,
2.1,6.828660978,17.17908636,25.90465243,101.7477188,6.916821985,6.83679892,7.011086456,2.065124512,2.08442688,2.034225464,2.100753784,2.1,0.21,0,,6.066859926,224,,,,,0,6.155020934,,,,6.249285405,6.074997868,,,,,,
2.116666667,6.828660978,17.22638867,25.88146608,101.7511563,6.917161066,6.84120697,7.010408295,2.065048218,2.084274292,2.033920288,2.100906372,2.116666667,0.211666667,0,,6.06447763,224,,,,,0,6.152977718,,,,6.246224946,6.077023622,,,,,,
2.133333333,6.826287412,17.21525872,25.90755073,101.7477188,6.917161066,6.836459839,7.015833588,2.064971924,2.08442688,2.034301758,2.100906372,2.133333333,0.213333333,0,,6.062917838,225,,,,,0,6.153791492,,,,6.252464013,6.073090264,,,,,,
2.15,6.827304655,17.23009866,25.89885584,101.7477188,6.923264521,6.837477081,7.015833588,2.064971924,2.08442688,2.03414917,2.100830078,2.15,0.215,0,,6.063170338,224,,,,,0,6.159130203,,,,6.25169927,6.073342764,,,,,,
2.166666667,6.832051786,17.22824366,25.89305925,101.752875,6.923603601,6.840867889,7.023293365,2.065124512,2.084503174,2.034225464,2.100830078,2.166666667,0.216666667,0,,6.067928571,224,,,,,0,6.159480386,,,,6.25917015,6.076744674,,,,,,
2.183333333,6.832729948,17.20134627,25.88436437,101.7494375,6.923942682,6.840867889,7.023632446,2.064971924,2.08442688,2.034301758,2.100906372,2.183333333,0.218333333,0,,6.069693072,225,,,,,0,6.160905807,,,,6.260595571,6.077831014,,,,,,
2.2,6.831034544,17.19670879,25.91334733,101.746,6.923264521,6.840189728,7.016172668,2.065124512,2.08442688,2.034072876,2.100753784,2.2,0.22,0,,6.068558479,224,,,,,0,6.160788456,,,,6.253696603,6.077713663,,,,,,
2.216666667,6.83815524,17.21804121,25.88581352,101.7477188,6.929367975,6.84120697,7.015833588,2.064971924,2.084503174,2.033920288,2.10067749,2.216666667,0.221666667,0,,6.074395587,224,,,,,0,6.165608322,,,,6.252073934,6.077447317,,,,,,
2.233333333,6.845954099,17.20320126,25.89885584,101.752875,6.933097864,6.845954102,7.022954285,2.064971924,2.084579468,2.034072876,2.100753784,2.233333333,0.223333333,0,,6.083012649,225,,,,,0,6.170156414,,,,6.260012835,6.083012652,,,,,,
2.25,6.844936856,17.22267869,25.89885584,101.7477188,6.933436945,6.845615021,7.023293365,2.064971924,2.084503174,2.034072876,2.100830078,2.25,0.225,0,,6.081131606,224,,,,,0,6.169631694,,,,6.259488115,6.08180977,,,,,,
2.266666667,6.850362149,17.20134627,25.91189818,101.7545938,6.938523157,6.84527594,7.023971527,2.065124512,2.084503174,2.03414917,2.100753784,2.266666667,0.226666667,0,,6.087662724,224,,,,,0,6.175823731,,,,6.261272102,6.082576515,,,,,,
2.283333333,6.85070123,17.22267869,25.91044903,101.7511563,6.933776025,6.845615021,7.020580719,2.065124512,2.084274292,2.03414917,2.100753784,2.283333333,0.228333333,0,,6.08703817,225,,,,,0,6.170112966,,,,6.25691766,6.081951961,,,,,,
2.3,6.853752957,17.20134627,25.90610158,101.7511563,6.938523157,6.845954102,7.01685083,2.064971924,2.084503174,2.034072876,2.10067749,2.3,0.23,0,,6.090982548,224,,,,,0,6.175752747,,,,6.254080421,6.083183692,,,,,,
2.316666667,6.85917825,17.2189687,25.88871181,101.7511563,6.94428753,6.84527594,7.011086456,2.065200806,2.08442688,2.03414917,2.100906372,2.316666667,0.231666667,0,,6.095413041,224,,,,,0,6.180522321,,,,6.247321248,6.081510731,,,,,,
2.333333333,6.860195492,17.18094135,25.8945084,101.7494375,6.94428753,6.846293182,7.007017487,2.064971924,2.084274292,2.034301758,2.100753784,2.333333333,0.233333333,0,,6.098188019,225,,,,,0,6.182280056,,,,6.245010013,6.084285709,,,,,,
2.35,6.864942623,17.18279635,25.89740669,101.7511563,6.943609369,6.845615021,7.009730133,2.065124512,2.084503174,2.033996582,2.100830078,2.35,0.235,0,,6.102888366,224,,,,,0,6.181555111,,,,6.247675875,6.083560763,,,,,,
2.366666667,6.871046078,17.2198962,25.8945084,101.7511563,6.950390984,6.845615021,7.010069214,2.065048218,2.084579468,2.03414917,2.100906372,2.366666667,0.236666667,0,,6.107310883,224,,,,,0,6.186655789,,,,6.246334019,6.081879826,,,,,,
2.383333333,6.870028835,17.22082369,25.90610158,101.7494375,6.949373742,6.845954102,7.010747375,2.064971924,2.084503174,2.03414917,2.100906372,2.383333333,0.238333333,0,,6.106394726,225,,,,,0,6.185739633,,,,6.247113266,6.082319992,,,,,,
2.4,6.872402401,17.19670879,25.90755073,101.7494375,6.943609369,6.843919617,7.010747375,2.064971924,2.08442688,2.034072876,2.100830078,2.4,0.24,0,,6.109855378,224,,,,,0,6.181062346,,,,6.248200353,6.081372594,,,,,,
2.416666667,6.872741482,17.1939263,25.90175414,101.746,6.938184076,6.841546051,7.010747375,2.065048218,2.08442688,2.034072876,2.100830078,2.416666667,0.241666667,0,,6.110246865,224,,,,,0,6.175689459,,,,6.248252759,6.079051435,,,,,,
2.433333333,6.871385159,17.23937362,25.89740669,101.752875,6.938523157,6.84527594,7.015833588,2.064971924,2.084350586,2.034225464,2.100753784,2.433333333,0.243333333,0,,6.106821708,225,,,,,0,6.173959706,,,,6.251270137,6.080712489,,,,,,
2.45,6.870706997,17.22453368,25.90030499,101.7477188,6.934115106,6.84120697,7.023293365,2.065048218,2.084503174,2.033996582,2.100753784,2.45,0.245,0,,6.106837262,224,,,,,0,6.170245372,,,,6.259423631,6.077337236,,,,,,
2.466666667,6.872402401,17.17815886,25.91769478,101.752875,6.933776025,6.841546051,7.022615204,2.064971924,2.08442688,2.034225464,2.100830078,2.466666667,0.246666667,0,,6.110801952,224,,,,,0,6.172175576,,,,6.261014755,6.079945602,,,,,,
2.483333333,6.87206332,17.22175119,25.90175414,101.7477188,6.938523157,6.837816162,7.023293365,2.065124512,2.084503174,2.034225464,2.100830078,2.483333333,0.248333333,0,,6.108334761,225,,,,,0,6.174794597,,,,6.259564806,6.074087602,,,,,,
2.5,6.872402401,17.24308361,25.90175414,101.7494375,6.939201318,6.837138,7.022615204,2.065048218,2.084579468,2.034072876,2.10067749,2.5,0.25,0,,6.107727818,224,,,,,0,6.174526735,,,,6.257940621,6.072463418,,,,,,
2.516666667,6.872402401,17.24215611,25.88581352,101.7477188,6.938862237,6.837138,7.022954285,2.065048218,2.084503174,2.03414917,2.100830078,2.516666667,0.251666667,0,,6.107573056,224,,,,,0,6.174032893,,,,6.25812494,6.072308656,,,,,,
2.533333333,6.876471371,17.27554598,25.88871181,101.7477188,6.938523157,6.838155243,7.022615204,2.065048218,2.084503174,2.034225464,2.100830078,2.533333333,0.253333333,0,,6.110196618,225,,,,,0,6.172248404,,,,6.256340451,6.071880491,,,,,,
2.55,6.877149532,17.21340372,25.87277121,101.7494375,6.943948449,6.84120697,7.023293365,2.06489563,2.084350586,2.034301758,2.100830078,2.55,0.255,0,,6.113435406,224,,,,,0,6.180234323,,,,6.259579239,6.077492844,,,,,,
2.566666667,6.879184017,17.23473614,25.88436437,101.7494375,6.944626611,6.841885132,7.015833588,2.065124512,2.084503174,2.034301758,2.100906372,2.566666667,0.256666667,0,,6.114665996,224,,,,,0,6.18010859,,,,6.251315566,6.077367111,,,,,,
2.583333333,6.881896663,17.19670879,25.86842377,101.7494375,6.943609369,6.840867889,7.015833588,2.064971924,2.084503174,2.034072876,2.100830078,2.583333333,0.258333333,0,,6.11886987,225,,,,,0,6.180582576,,,,6.252806795,6.077841096,,,,,,
2.6,6.87613229,17.22731617,25.88291522,101.7494375,6.950390984,6.840867889,7.016511749,2.064971924,2.084503174,2.034301758,2.10067749,2.6,0.26,0,,6.111925605,224,,,,,0,6.1861843,,,,6.252305065,6.076661205,,,,,,
2.616666667,6.877149532,17.20598375,25.89016096,101.746,6.954120873,6.837138,7.015155426,2.065124512,2.084350586,2.034301758,2.100830078,2.616666667,0.261666667,0,,6.113978061,224,,,,,0,6.190949402,,,,6.251983955,6.073966529,,,,,,
2.633333333,6.87613229,17.24122861,25.8945084,101.7477188,6.955138116,6.83679892,7.010408295,2.064971924,2.08442688,2.03414917,2.100830078,2.633333333,0.263333333,0,,6.111450961,225,,,,,0,6.190456787,,,,6.245726966,6.072117591,,,,,,
2.65,6.872741482,17.20691125,25.89305925,101.7477188,6.959885247,6.83679892,7.010069214,2.065124512,2.084503174,2.034225464,2.100830078,2.65,0.265,0,,6.109564422,224,,,,,0,6.196708187,,,,6.246892154,6.07362186,,,,,,
2.666666667,6.87206332,17.23844612,25.87277121,101.7494375,6.959885247,6.83679892,7.010069214,2.064971924,2.08442688,2.034225464,2.100982666,2.666666667,0.266666667,0,,6.107238127,224,,,,,0,6.195060054,,,,6.245244021,6.071973727,,,,,,
2.683333333,6.876810451,17.22638867,25.87277121,101.7442813,6.959885247,6.837477081,7.010747375,2.065124512,2.08442688,2.034225464,2.100906372,2.683333333,0.268333333,0,,6.112520216,225,,,,,0,6.195595012,,,,6.24645714,6.073186846,,,,,,
2.7,6.876810451,17.20876624,25.87277121,101.7477188,6.967005944,6.83679892,7.010408295,2.065048218,2.084350586,2.033996582,2.100830078,2.7,0.27,0,,6.113302078,224,,,,,0,6.20349757,,,,6.246899921,6.073290546,,,,,,
2.716666667,6.877149532,17.22731617,25.86552548,101.7442813,6.966666863,6.837138,7.010408295,2.065124512,2.084579468,2.034225464,2.100830078,2.716666667,0.271666667,0,,6.112729016,224,,,,,0,6.202246347,,,,6.245987779,6.072717485,,,,,,
2.733333333,6.876471371,17.19949128,25.87856779,101.746,6.972770317,6.83679892,7.010408295,2.064971924,2.08442688,2.034072876,2.100830078,2.733333333,0.273333333,0,,6.113445657,225,,,,,0,6.209744604,,,,6.247382582,6.073773207,,,,,,
2.75,6.881896663,17.22731617,25.85827976,101.7442813,6.976500206,6.835781677,7.011086456,2.065124512,2.084350586,2.03414917,2.100753784,2.75,0.275,0,,6.117386968,224,,,,,0,6.211990511,,,,6.246576761,6.071271982,,,,,,
2.766666667,6.881557583,17.22360618,25.86552548,101.7477188,6.982264579,6.837138,7.010408295,2.065124512,2.08442688,2.034225464,2.10105896,2.766666667,0.276666667,0,,6.117301688,224,,,,,0,6.218008685,,,,6.2461524,6.072882106,,,,,,
2.783333333,6.882574825,17.25328606,25.86407634,101.7494375,6.976161125,6.837138,7.016511749,2.064971924,2.084503174,2.03414917,2.100906372,2.783333333,0.278333333,0,,6.116984099,225,,,,,0,6.210570399,,,,6.250921023,6.071547274,,,,,,
2.8,6.888000118,17.24679359,25.87132206,101.7442813,6.976839287,6.84120697,7.01685083,2.065048218,2.084579468,2.033920288,2.100830078,2.8,0.28,0,,6.122786727,224,,,,,0,6.211625896,,,,6.251637439,6.075993579,,,,,,
2.816666667,6.889356441,17.2198962,25.85683062,101.746,6.973109398,6.840528809,7.015833588,2.065048218,2.084503174,2.034225464,2.100982666,2.816666667,0.281666667,0,,6.125158194,224,,,,,0,6.208911151,,,,6.251635341,6.076330562,,,,,,
2.833333333,6.90156335,17.26348852,25.84813576,101.7477188,6.967345024,6.83679892,7.016172668,2.065048218,2.084503174,2.03414917,2.100906372,2.833333333,0.283333333,0,,6.135323213,225,,,,,0,6.201104887,,,,6.249932531,6.070558783,,,,,,
2.85,6.895120814,17.23380864,25.84668661,101.7425625,6.959885247,6.837477081,7.022954285,2.065124512,2.08442688,2.03414917,2.100830078,2.85,0.285,0,,6.130180157,224,,,,,0,6.19494459,,,,6.258013628,6.072536424,,,,,,
2.866666667,6.895459895,17.22546118,25.83509347,101.746,6.959885247,6.836459839,7.022954285,2.065048218,2.084197998,2.03414917,2.100906372,2.866666667,0.286666667,0,,6.130746853,224,,,,,0,6.195172205,,,,6.258241243,6.071746797,,,,,,
2.883333333,6.907666804,17.20412876,25.83219519,101.7477188,6.960224328,6.831712708,7.022954285,2.065048218,2.08442688,2.034225464,2.100906372,2.883333333,0.288333333,0,,6.143865102,225,,,,,0,6.196422625,,,,6.259152582,6.067911005,,,,,,
2.9,6.905293238,17.22082369,25.83799176,101.7442813,6.959885247,6.830695465,7.021597961,2.065124512,2.084350586,2.034378052,2.100906372,2.9,0.29,0,,6.1408218,224,,,,,0,6.195413809,,,,6.257126524,6.066224027,,,,,,
2.916666667,6.905632319,17.20598375,25.85103404,101.746,6.959207085,6.831373627,7.022615204,2.065124512,2.084503174,2.034378052,2.100906372,2.916666667,0.291666667,0,,6.141980192,224,,,,,0,6.195554958,,,,6.258963077,6.0677215,,,,,,
2.933333333,6.898850703,17.2189687,25.84233919,101.7408438,6.954799035,6.830695465,7.023293365,2.065048218,2.084350586,2.03414917,2.100830078,2.933333333,0.293333333,0,,6.134515181,225,,,,,0,6.190463513,,,,6.258957844,6.066359943,,,,,,
2.95,6.896816218,17.22917116,25.8394409,101.746,6.955138116,6.830695465,7.023971527,2.065048218,2.084579468,2.034072876,2.100830078,2.95,0.295,0,,6.131992086,224,,,,,0,6.190313984,,,,6.259147395,6.065871333,,,,,,
2.966666667,6.88901736,17.19670879,25.8394409,101.7425625,6.954799035,6.830695465,7.022615204,2.065124512,2.084503174,2.034225464,2.100906372,2.966666667,0.296666667,0,,6.125634273,224,,,,,0,6.191415947,,,,6.259232116,6.067312378,,,,,,
2.983333333,6.888678279,17.19578129,25.84668661,101.7408438,6.954799035,6.831373627,7.022954285,2.065048218,2.084350586,2.03414917,2.100830078,2.983333333,0.298333333,0,,6.125425506,225,,,,,0,6.191546261,,,,6.259701511,6.068120853,,,,,,
3,6.889695522,17.20969374,25.83799176,101.746,6.959885247,6.837138,7.022276123,2.065048218,2.08442688,2.034301758,2.100906372,3,0.3,0,,6.125718168,224,,,,,0,6.195907893,,,,6.258298769,6.073160647,,,,,,
3.016666667,6.889356441,17.20876624,25.83799176,101.7425625,6.959885247,6.837138,7.022615204,2.065048218,2.084350586,2.034072876,2.100906372,3.016666667,0.301666667,0,,6.125420261,224,,,,,0,6.195949067,,,,6.258679024,6.07320182,,,,,,
3.033333333,6.889695522,17.19763629,25.84668661,101.7442813,6.959885247,6.83679892,7.027362335,2.064971924,2.084655762,2.034301758,2.100830078,3.033333333,0.303333333,0,,6.126360413,225,,,,,0,6.196550138,,,,6.264027226,6.073463811,,,,,,
3.05,6.88901736,17.20412876,25.84523747,101.7477188,6.957850762,6.84120697,7.023293365,2.064971924,2.08442688,2.03414917,2.100906372,3.05,0.305,0,,6.125376243,224,,,,,0,6.194209645,,,,6.259652248,6.077565853,,,,,,
3.066666667,6.88901736,17.19670879,25.85393233,101.7442813,6.959885247,6.840867889,7.026684174,2.064971924,2.084503174,2.033996582,2.100830078,3.066666667,0.306666667,0,,6.125812517,224,,,,,0,6.196680403,,,,6.26347933,6.077663046,,,,,,
3.083333333,6.890373683,17.20320126,25.83799176,101.7477188,6.960224328,6.845615021,7.02939682,2.064971924,2.084503174,2.03414917,2.100906372,3.083333333,0.308333333,0,,6.126684545,225,,,,,0,6.196535189,,,,6.265707682,6.081925883,,,,,,
3.1,6.890034602,17.21062123,25.82639862,101.7477188,6.959546166,6.846293182,7.031770386,2.064971924,2.084503174,2.034072876,2.10067749,3.1,0.31,0,,6.125873209,224,,,,,0,6.195384773,,,,6.267608992,6.082131789,,,,,,
3.116666667,6.895120814,17.20134627,25.83654261,101.7477188,6.959885247,6.845954102,7.026684174,2.065048218,2.084350586,2.034072876,2.100830078,3.116666667,0.311666667,0,,6.131496182,224,,,,,0,6.196260614,,,,6.263059541,6.082329469,,,,,,
3.133333333,6.886982875,17.21433122,25.84089004,101.7442813,6.959885247,6.845615021,7.026345093,2.065048218,2.084503174,2.034225464,2.100906372,3.133333333,0.313333333,0,,6.122835358,225,,,,,0,6.195737729,,,,6.262197575,6.081467503,,,,,,
3.15,6.887321956,17.19856378,25.85248319,101.746,6.959546166,6.845615021,7.023632446,2.065048218,2.084579468,2.034072876,2.100753784,3.15,0.315,0,,6.124016969,224,,,,,0,6.196241179,,,,6.260327459,6.082310034,,,,,,
3.166666667,6.887661037,17.21062123,25.84233919,101.7442813,6.954459954,6.846293182,7.023632446,2.065124512,2.084350586,2.03414917,2.100753784,3.166666667,0.316666667,0,,6.123696052,224,,,,,0,6.190494969,,,,6.259667461,6.082328197,,,,,,
3.183333333,6.887321956,17.21618621,25.85103404,101.7408438,6.949373742,6.845954102,7.022954285,2.065124512,2.084732056,2.034301758,2.100906372,3.183333333,0.318333333,0,,6.123217014,225,,,,,0,6.1852688,,,,6.258849343,6.08184916,,,,,,
