Latest: Time (min),Latest: Dissolved Oxygen (mg/L),Latest: Salinity (ppt),Latest: Temperature (°C),Latest: Pressure 3 (kPa),Latest: Dissolved Oxygen 2 (mg/L),Latest: Dissolved Oxygen 3 (mg/L),Latest: Dissolved Oxygen 4 (mg/L),Latest: FlowV4 (V),Latest: FlowV2 (V),Latest: Potential (V),Latest: FlowV3 (V),Latest: Time-run (min),Latest: Sawtooth,Latest: PWM(Circ=1 Flush=0),Latest: Flag,Latest: DO1cor (mg/L),Latest: NoSlopeSamples,Latest: DO1slope ((mg/L)/min),Latest: VO2-1 (mg/kg/h),Latest: collapse(Time) (min),Latest: collapse(VO2-1) (mg/kg/h),Latest: NoRestSamples,Latest: DO2cor (mg/L),Latest: DO2slope ((mg/L)/min),Latest: VO2-2 (mg/kg/h),Latest: collapse(VO2-2) (mg/kg/h),Latest: DO3cor (mg/L),Latest: DO4cor (mg/L),Latest: DO3slope ((mg/L)/min),Latest: DO4slope ((mg/L)min),,,Latest: VO2-3 (mg/kg/h),Latest: VO2-4 (mg/kg/h),Latest: collapse(VO2-3) (mg/kg/h),Latest: collapse(VO2-4) (mg/kg/h)
1.65,9.059649973,3.826849712,24.82054804,911.7973816,8.987764844,8.482195375,9.245466251,2.106781006,2.089080811,2.071151733,2.157211304,1.65,0.165,0,,8.886871882,224,,,,,0,8.814986753,,,,8.309417283,9.072688159,,,,,,,,
1.666666667,9.055920085,3.82221223,24.82344761,911.8484589,8.988443006,8.482195375,9.24512717,2.1068573,2.089004517,2.071380615,2.157211304,1.666666667,0.166666667,0,,8.883359928,224,,,,,0,8.815882849,,,,8.309635218,9.072567013,,,,,,,,
1.683333333,9.055920085,3.616308053,24.82344761,911.8314331,8.993529218,8.482195375,9.245466251,2.106704712,2.089080811,2.071228027,2.157058716,1.683333333,0.168333333,0,,8.892655816,225,,,,,0,8.830264949,,,,8.318931106,9.082201982,,,,,,,,
1.7,9.053207438,3.721115134,24.82924673,911.7973816,8.993868299,8.482195375,9.24512717,2.106552124,2.089157104,2.071228027,2.156982422,1.7,0.17,0,,8.885228136,224,,,,,0,8.825888997,,,,8.314216073,9.077147868,,,,,,,,
1.716666667,9.056259165,3.559730779,24.83069651,911.8314331,8.993190137,8.482195375,9.24512717,2.106704712,2.088928223,2.071228027,2.157058716,1.716666667,0.171666667,0,,8.89556909,224,,,,,0,8.832500062,,,,8.321505299,9.084437094,,,,,,,,
1.733333333,9.052190196,3.701637712,24.81909825,911.8314331,8.997259107,8.482534455,9.249874301,2.106628418,2.088928223,2.071151733,2.157058716,1.733333333,0.173333333,0,,8.885061145,225,,,,,0,8.830130056,,,,8.315405405,9.08274525,,,,,,,,
1.75,9.052529277,3.645987935,24.82779695,911.7973816,8.993529218,8.482534455,9.245466251,2.106552124,2.089004517,2.071304321,2.15713501,1.75,0.175,0,,8.887937302,224,,,,,0,8.828937243,,,,8.317942481,9.080874276,,,,,,,,
1.766666667,9.051512034,3.695145238,24.82344761,911.7803558,8.993190137,8.482195375,9.250891543,2.106781006,2.089004517,2.071228027,2.157211304,1.766666667,0.176666667,0,,8.88468853,224,,,,,0,8.826366632,,,,8.31537187,9.084068039,,,,,,,,
1.783333333,9.052190196,3.496661031,24.83504582,911.7803558,8.992851056,8.482195375,9.250891543,2.106704712,2.089004517,2.071304321,2.157211304,1.783333333,0.178333333,0,,8.89435889,225,,,,,0,8.835019751,,,,8.324364069,9.093060238,,,,,,,,
1.8,9.055581004,3.920526838,24.82634717,911.8144073,8.993529218,8.482195375,9.250213382,2.106781006,2.089004517,2.071075439,2.156906128,1.8,0.18,0,,8.878591046,224,,,,,0,8.81653926,,,,8.305205417,9.073223424,,,,,,,,
1.816666667,9.056598246,4.327697711,24.82054804,911.7973816,8.993190137,8.482195375,9.254960513,2.106628418,2.089004517,2.071075439,2.15713501,1.816666667,0.181666667,0,,8.861207414,224,,,,,0,8.797799305,,,,8.286804542,9.059569681,,,,,,,,
1.833333333,9.055920085,3.898266927,24.81764845,911.8144073,8.997937268,8.482534455,9.250891543,2.106704712,2.089080811,2.071228027,2.15713501,1.833333333,0.183333333,0,,8.879908854,225,,,,,0,8.821926038,,,,8.306523225,9.074880313,,,,,,,,
1.85,9.055920085,5.180994301,24.82344761,911.8654846,8.997259107,8.481856294,9.255638674,2.106552124,2.089080811,2.071228027,2.15713501,1.85,0.185,0,,8.822015442,224,,,,,0,8.763354464,,,,8.247951651,9.021734032,,,,,,,,
1.866666667,9.056259165,3.928874304,24.82779695,911.8144073,8.996920026,8.482534455,9.255299594,2.106704712,2.089004517,2.071304321,2.15713501,1.866666667,0.186666667,0,,8.878896763,224,,,,,0,8.819557623,,,,8.305172053,9.077937191,,,,,,,,
1.883333333,9.052190196,5.168009353,24.83069651,911.8654846,8.996920026,8.482195375,9.255299594,2.106704712,2.089157104,2.071151733,2.157211304,1.883333333,0.188333333,0,,8.818900696,225,,,,,0,8.763630526,,,,8.248905875,9.022010094,,,,,,,,
1.9,9.051172953,3.851892112,24.82634717,911.7803558,8.997259107,8.481856294,9.250891543,2.106704712,2.088928223,2.071304321,2.157058716,1.9,0.19,0,,8.877281471,224,,,,,0,8.823367625,,,,8.307964812,9.077000061,,,,,,,,
1.916666667,9.052190196,4.767330954,24.82344761,911.8144073,9.004379803,8.482195375,9.255638674,2.106704712,2.089004517,2.071075439,2.156982422,1.916666667,0.191666667,0,,8.836961076,224,,,,,0,8.789150683,,,,8.266966255,9.040409555,,,,,,,,
1.933333333,9.045747661,3.67474032,24.82344761,911.7973816,9.004040722,8.482195375,9.255299594,2.106704712,2.089080811,2.071151733,2.157211304,1.933333333,0.193333333,0,,8.87984537,225,,,,,0,8.838138432,,,,8.316293084,9.089397303,,,,,,,,
1.95,9.044730418,4.773823428,24.81619866,911.8654846,9.009805096,8.482195375,9.254960513,2.106781006,2.089157104,2.071380615,2.157058716,1.95,0.195,0,,8.82918146,224,,,,,0,8.794256138,,,,8.266646416,9.039411554,,,,,,,,
1.966666667,9.045069499,3.645987935,24.80749986,911.7463043,9.010483258,8.482195375,9.262759371,2.106704712,2.089004517,2.071304321,2.15713501,1.966666667,0.196666667,0,,8.880420364,224,,,,,0,8.845834122,,,,8.317546239,9.098110236,,,,,,,,
1.983333333,9.04540858,5.019609946,24.80025081,911.8484589,9.010144177,8.481517213,9.26208121,2.106628418,2.089157104,2.071304321,2.157058716,1.983333333,0.198333333,0,,8.818699926,225,,,,,0,8.783435523,,,,8.25480856,9.035372556,,,,,,,,
2,9.051172953,3.565295757,24.82344761,911.8144073,9.010483258,8.481856294,9.268523745,2.106704712,2.089157104,2.071151733,2.15713501,2,0.2,0,,8.89021172,224,,,,,0,8.849522025,,,,8.320895061,9.107562512,,,,,,,,
2.016666667,9.051851115,5.065057264,24.80025081,911.7463043,9.010144177,8.482195375,9.272592714,2.106552124,2.089004517,2.071151733,2.156982422,2.016666667,0.201666667,0,,8.823089852,224,,,,,0,8.781382914,,,,8.253434111,9.043831451,,,,,,,,
2.033333333,9.051172953,3.552310809,24.80315044,911.7803558,9.005057965,8.482195375,9.277339846,2.106628418,2.089004517,2.071228027,2.157058716,2.033333333,0.203333333,0,,8.890742238,225,,,,,0,8.844627249,,,,8.321764659,9.11690913,,,,,,,,
2.05,9.056598246,5.081752198,24.80605005,911.7803558,9.003701642,8.481856294,9.277678926,2.106628418,2.089004517,2.071228027,2.156982422,2.05,0.205,0,,8.827105751,224,,,,,0,8.774209146,,,,8.252363798,9.048186431,,,,,,,,
2.066666667,9.056937327,3.534688379,24.81329907,911.8314331,9.010144177,8.481856294,9.278018007,2.106628418,2.089004517,2.071151733,2.15713501,2.066666667,0.206666667,0,,8.897330209,224,,,,,0,8.850537059,,,,8.322249176,9.118410889,,,,,,,,
2.083333333,9.056937327,5.697609737,24.81184927,911.8314331,9.010822338,8.482195375,9.278357088,2.106704712,2.089157104,2.071151733,2.15713501,2.083333333,0.208333333,0,,8.799658174,225,,,,,0,8.753543186,,,,8.224916222,9.021077935,,,,,,,,
2.1,9.056598246,3.786967371,24.81184927,911.7803558,9.014891308,8.481856294,9.277678926,2.106781006,2.089080811,2.071151733,2.157058716,2.1,0.21,0,,8.885595352,224,,,,,0,8.843888414,,,,8.310853399,9.106676032,,,,,,,,
2.116666667,9.056937327,5.585382685,24.81039947,911.8654846,9.015230389,8.481856294,9.27903525,2.106552124,2.089004517,2.071075439,2.157058716,2.116666667,0.211666667,0,,8.8047196,224,,,,,0,8.763012662,,,,8.229638567,9.026817522,,,,,,,,
2.133333333,9.061345377,3.667320349,24.81184927,911.8314331,9.014552227,8.482195375,9.277339846,2.106704712,2.088928223,2.071151733,2.15713501,2.133333333,0.213333333,0,,8.89574522,225,,,,,0,8.848952069,,,,8.316595217,9.111739688,,,,,,,,
2.15,9.056259165,5.371131041,24.80315044,911.7803558,9.017943035,8.482195375,9.278357088,2.106781006,2.089157104,2.071304321,2.15713501,2.15,0.215,0,,8.813686248,224,,,,,0,8.775370118,,,,8.239622457,9.03578417,,,,,,,,
2.166666667,9.055920085,3.658045386,24.80749986,911.8314331,9.018960278,8.482195375,9.278018007,2.106781006,2.089080811,2.071151733,2.156906128,2.166666667,0.216666667,0,,8.890726447,224,,,,,0,8.85376664,,,,8.317001737,9.11282437,,,,,,,,
2.183333333,9.056259165,5.5315879,24.81329907,911.8144073,9.015230389,8.482195375,9.283782381,2.106704712,2.089004517,2.071228027,2.157211304,2.183333333,0.218333333,0,,8.80648303,225,,,,,0,8.765454254,,,,8.232419239,9.034006246,,,,,,,,
2.2,9.051172953,3.575498216,24.79590135,911.7803558,9.010144177,8.482195375,9.2834433,2.106628418,2.089004517,2.071304321,2.157058716,2.2,0.22,0,,8.889674993,224,,,,,0,8.848646216,,,,8.320697414,9.121945339,,,,,,,,
2.216666667,9.044730418,3.588483164,24.81039947,911.7973816,9.009805096,8.482195375,9.2834433,2.106628418,2.089004517,2.071228027,2.15713501,2.216666667,0.221666667,0,,8.882686183,224,,,,,0,8.847760861,,,,8.320151139,9.121399064,,,,,,,,
2.233333333,9.044052257,3.604250601,24.80894967,911.8484589,9.004379803,8.482195375,9.278357088,2.106704712,2.089004517,2.071151733,2.15713501,2.233333333,0.223333333,0,,8.881291976,225,,,,,0,8.841619523,,,,8.319435094,9.115596808,,,,,,,,
2.25,9.043035014,5.131836998,24.80605005,911.7803558,8.997598187,8.481856294,9.278018007,2.1068573,2.089080811,2.071151733,2.156982422,2.25,0.225,0,,8.811280684,224,,,,,0,8.765843857,,,,8.250101963,9.046263677,,,,,,,,
2.266666667,9.045747661,3.796242334,24.80605005,911.8484589,8.997598187,8.482195375,9.272253634,2.106552124,2.088928223,2.071075439,2.15713501,2.266666667,0.226666667,0,,8.874308934,224,,,,,0,8.826159461,,,,8.310756648,9.100814907,,,,,,,,
2.283333333,9.045069499,5.245919042,24.80749986,911.7973816,8.996580945,8.481856294,9.272592714,2.1068573,2.089004517,2.071228027,2.157211304,2.283333333,0.228333333,0,,8.80816909,225,,,,,0,8.759680536,,,,8.244955885,9.035692305,,,,,,,,
2.3,9.043713176,3.735955075,24.80025081,911.7803558,8.997598187,8.481856294,9.272592714,2.106552124,2.089004517,2.071151733,2.157058716,2.3,0.23,0,,8.874980276,224,,,,,0,8.828865287,,,,8.313123394,9.103859814,,,,,,,,
2.316666667,9.044730418,4.299872822,24.79445153,911.7973816,8.996920026,8.481517213,9.272592714,2.106781006,2.089004517,2.071228027,2.157287598,2.316666667,0.231666667,0,,8.850509111,224,,,,,0,8.802698719,,,,8.287295906,9.078371407,,,,,,,,
2.333333333,9.044730418,3.668247846,24.79880099,911.8484589,8.997259107,8.481517213,9.272253634,2.1068573,2.089004517,2.071151733,2.156982422,2.333333333,0.233333333,0,,8.879051374,225,,,,,0,8.831580062,,,,8.315838169,9.10657459,,,,,,,,
2.35,9.044391337,3.62465552,24.81039947,911.8314331,8.996920026,8.482195375,9.272592714,2.106704712,2.089004517,2.071228027,2.157363892,2.35,0.235,0,,8.880713676,224,,,,,0,8.833242364,,,,8.318517713,9.108915053,,,,,,,,
2.366666667,9.045747661,3.762852468,24.80894967,911.7973816,8.996241864,8.481856294,9.276661684,2.106781006,2.088928223,2.071228027,2.157058716,2.366666667,0.236666667,0,,8.875825258,224,,,,,0,8.826319461,,,,8.311933891,9.106739281,,,,,,,,
2.383333333,9.044730418,3.561585772,24.79300171,911.8314331,8.996920026,8.481856294,9.277678926,2.106704712,2.089004517,2.070999146,2.157058716,2.383333333,0.238333333,0,,8.883852864,225,,,,,0,8.836042471,,,,8.320978739,9.116801372,,,,,,,,
2.4,9.04540858,3.658972883,24.80460025,911.8654846,8.992851056,8.482195375,9.278357088,2.106781006,2.089004517,2.071151733,2.156982422,2.4,0.24,0,,8.880164856,224,,,,,0,8.827607332,,,,8.31695165,9.113113364,,,,,,,,
2.416666667,9.046086741,3.505935994,24.81039947,911.8314331,8.993529218,8.482195375,9.284121462,2.106704712,2.089080811,2.071151733,2.15713501,2.416666667,0.241666667,0,,8.887770068,224,,,,,0,8.835212544,,,,8.323878701,9.125804788,,,,,,,,
2.433333333,9.045069499,3.65711789,24.80170062,911.8144073,8.987764844,8.482195375,9.283782381,2.106628418,2.089157104,2.071228027,2.15713501,2.433333333,0.243333333,0,,8.879901349,225,,,,,0,8.822596694,,,,8.317027224,9.118614231,,,,,,,,
2.45,9.044391337,4.298945326,24.78575256,911.7973816,8.987425763,8.482195375,9.2834433,2.106781006,2.089080811,2.071228027,2.157211304,2.45,0.245,0,,8.85018298,224,,,,,0,8.793217406,,,,8.287987017,9.089234942,,,,,,,,
2.466666667,9.044391337,5.859921588,24.79445153,911.8314331,8.993529218,8.481856294,9.283782381,2.106628418,2.089004517,2.071228027,2.15713501,2.466666667,0.246666667,0,,8.77970406,224,,,,,0,8.72884194,,,,8.217169016,9.019095103,,,,,,,,
2.483333333,9.045747661,4.485372081,24.80460025,911.7973816,8.987764844,8.481856294,9.283104219,2.106552124,2.089080811,2.071228027,2.156982422,2.483333333,0.248333333,0,,8.84318273,225,,,,,0,8.785199914,,,,8.279291363,9.080539289,,,,,,,,
2.5,9.045747661,3.57457072,24.78865222,911.7973816,8.993190137,8.481856294,9.283782381,2.106781006,2.089004517,2.071151733,2.156982422,2.5,0.25,0,,8.88427154,224,,,,,0,8.831714017,,,,8.320380173,9.12230626,,,,,,,,
2.516666667,9.039983287,4.2052682,24.80460025,911.8314331,8.987764844,8.481856294,9.283782381,2.106781006,2.089004517,2.071380615,2.157058716,2.516666667,0.251666667,0,,8.850068193,224,,,,,0,8.79784975,,,,8.2919412,9.093867287,,,,,,,,
2.533333333,9.040322368,3.811082275,24.80170062,911.8144073,8.993529218,8.481517213,9.283782381,2.106704712,2.089080811,2.071228027,2.156982422,2.533333333,0.253333333,0,,8.868200651,225,,,,,0,8.821407501,,,,8.309395496,9.111660664,,,,,,,,
2.55,9.040661449,3.662682868,24.79155188,911.8144073,8.992851056,8.481517213,9.284460542,2.106704712,2.089004517,2.071151733,2.157211304,2.55,0.255,0,,8.875213208,224,,,,,0,8.827402816,,,,8.316068973,9.119012302,,,,,,,,
2.566666667,9.039644206,3.86487706,24.79880099,911.8314331,8.992172895,8.481856294,9.283782381,2.106781006,2.088928223,2.071151733,2.157058716,2.566666667,0.256666667,0,,8.865084263,224,,,,,0,8.817612951,,,,8.30729635,9.109222437,,,,,,,,
2.583333333,9.04133961,3.631147994,24.80460025,911.7973816,8.987764844,8.481856294,9.283782381,2.106704712,2.089080811,2.071228027,2.15713501,2.583333333,0.258333333,0,,8.877352492,225,,,,,0,8.823777726,,,,8.317869176,9.119795263,,,,,,,,
2.6,9.039983287,3.914034364,24.78865222,911.8825104,8.987086683,8.481517213,9.278696169,2.106704712,2.089004517,2.071228027,2.15713501,2.6,0.26,0,,8.863172382,224,,,,,0,8.810275778,,,,8.304706308,9.101885264,,,,,,,,
2.616666667,9.040661449,3.607960587,24.79445153,911.7973816,8.986747602,8.482195375,9.278018007,2.106704712,2.089080811,2.071228027,2.15713501,2.616666667,0.261666667,0,,8.877693182,224,,,,,0,8.823779335,,,,8.319227108,9.11504974,,,,,,,,
2.633333333,9.044052257,3.74986752,24.79300171,911.8314331,8.988103925,8.482195375,9.283782381,2.106704712,2.089080811,2.071228027,2.15713501,2.633333333,0.263333333,0,,8.874669977,225,,,,,0,8.818721646,,,,8.312813095,9.114400101,,,,,,,,
2.65,9.044730418,3.551383313,24.79300171,911.8144073,8.980305067,8.481856294,9.283782381,2.106552124,2.089004517,2.071304321,2.157058716,2.65,0.265,0,,8.884313711,224,,,,,0,8.819888359,,,,8.321439586,9.123365673,,,,,,,,
2.666666667,9.045747661,3.625583016,24.79010205,911.8484589,8.980305067,8.481856294,9.283782381,2.106704712,2.089080811,2.071151733,2.15713501,2.666666667,0.266666667,0,,8.881971201,224,,,,,0,8.816528607,,,,8.318079835,9.120005922,,,,,,,,
2.683333333,9.046086741,3.991016556,24.78865222,911.8654846,8.980305067,8.482195375,9.2834433,2.106781006,2.089080811,2.071151733,2.157058716,2.683333333,0.268333333,0,,8.865798276,225,,,,,0,8.800016601,,,,8.301906909,9.103154835,,,,,,,,
2.7,9.051512034,3.544890839,24.79300171,911.8144073,8.980305067,8.482534455,9.2834433,2.106628418,2.088928223,2.071228027,2.15713501,2.7,0.27,0,,8.891388593,224,,,,,0,8.820181626,,,,8.322411014,9.123319859,,,,,,,,
2.716666667,9.056259165,4.813705769,24.78865222,911.8314331,8.980305067,8.482195375,9.284121462,2.106704712,2.089004517,2.071151733,2.157211304,2.716666667,0.271666667,0,,8.838806891,224,,,,,0,8.762852793,,,,8.264743101,9.066669187,,,,,,,,
2.733333333,9.056937327,3.487386068,24.78285288,911.8144073,8.980644147,8.482195375,9.288529512,2.106628418,2.089157104,2.071075439,2.15713501,2.733333333,0.273333333,0,,8.89938399,225,,,,,0,8.82309081,,,,8.324642038,9.130976175,,,,,,,,
2.75,9.056598246,3.453068705,24.79300171,911.8654846,8.979965986,8.482195375,9.288868593,2.1068573,2.089157104,2.071075439,2.157211304,2.75,0.275,0,,8.90062243,224,,,,,0,8.823990169,,,,8.326219558,9.132892776,,,,,,,,
2.766666667,9.060328135,3.546745831,24.78720239,911.8144073,8.986747602,8.482195375,9.288868593,2.106781006,2.089004517,2.071228027,2.157058716,2.766666667,0.276666667,0,,8.900104984,224,,,,,0,8.82652445,,,,8.321972223,9.128645441,,,,,,,,
2.783333333,9.060328135,3.620018038,24.78140304,911.8144073,8.993529218,8.482195375,9.288529512,2.106704712,2.089080811,2.071228027,2.15713501,2.783333333,0.278333333,0,,8.896778678,225,,,,,0,8.829979761,,,,8.318645918,9.124980055,,,,,,,,
2.8,9.061684458,3.551383313,24.79445153,911.7803558,8.996580945,8.482195375,9.288868593,2.106628418,2.089004517,2.071151733,2.157211304,2.8,0.28,0,,8.901271735,224,,,,,0,8.836168222,,,,8.321782651,9.128455869,,,,,,,,
2.816666667,9.060328135,3.590338157,24.77850336,911.8314331,9.003701642,8.482195375,9.288190431,2.106781006,2.088928223,2.071228027,2.157211304,2.816666667,0.281666667,0,,8.898111527,224,,,,,0,8.841485034,,,,8.319978767,9.125973823,,,,,,,,
2.833333333,9.060667216,3.556020794,24.78575256,911.8314331,9.004040722,8.482534455,9.284121462,2.106628418,2.089004517,2.071151733,2.157058716,2.833333333,0.283333333,0,,8.900021079,225,,,,,0,8.843394586,,,,8.321888319,9.123475325,,,,,,,,
2.85,9.060667216,3.586628172,24.78140304,911.8484589,9.009805096,8.482195375,9.283782381,2.106704712,2.089004517,2.071304321,2.157058716,2.85,0.285,0,,8.898626286,224,,,,,0,8.847764166,,,,8.320154445,9.121741451,,,,,,,,
2.866666667,9.059989054,3.543963342,24.79010205,911.8654846,9.009805096,8.482195375,9.283782381,2.106781006,2.089004517,2.071151733,2.156982422,2.866666667,0.286666667,0,,8.899899555,224,,,,,0,8.849715597,,,,8.322105876,9.123692882,,,,,,,,
2.883333333,9.060328135,3.813864764,24.78720239,911.8654846,9.008787854,8.482195375,9.2834433,2.106781006,2.089004517,2.071228027,2.15713501,2.883333333,0.288333333,0,,8.888037968,225,,,,,0,8.836497687,,,,8.309905208,9.111153133,,,,,,,,
2.9,9.057276408,3.40947638,24.79300171,911.8314331,9.009466015,8.482195375,9.283104219,2.106552124,2.089004517,2.071151733,2.156982422,2.9,0.29,0,,8.903269665,224,,,,,0,8.855459273,,,,8.328188632,9.129097477,,,,,,,,
2.916666667,9.055920085,4.988075072,24.77415381,911.8314331,9.010144177,8.482195375,9.2834433,2.106628418,2.089080811,2.071151733,2.15713501,2.916666667,0.291666667,0,,8.830534916,224,,,,,0,8.784759008,,,,8.256810206,9.058058132,,,,,,,,
2.933333333,9.056598246,3.719260142,24.79300171,911.7803558,9.009466015,8.482195375,9.282765138,2.106781006,2.089080811,2.071380615,2.157211304,2.933333333,0.293333333,0,,8.888598508,225,,,,,0,8.841466277,,,,8.314195637,9.1147654,,,,,,,,
2.95,9.051851115,3.803662305,24.78430272,911.8314331,9.009466015,8.482195375,9.288529512,2.106628418,2.089080811,2.071304321,2.157058716,2.95,0.295,0,,8.880013302,224,,,,,0,8.837628202,,,,8.310357561,9.116691699,,,,,,,,
2.966666667,9.051512034,3.698855223,24.7799532,911.7803558,9.004040722,8.481856294,9.288868593,2.106704712,2.089004517,2.071228027,2.157058716,2.966666667,0.296666667,0,,8.884396624,224,,,,,0,8.836925313,,,,8.314740884,9.121753183,,,,,,,,
2.983333333,9.051851115,3.828704705,24.79010205,911.8484589,9.009466015,8.482195375,9.288868593,2.106628418,2.089157104,2.071304321,2.156982422,2.983333333,0.298333333,0,,8.878899152,225,,,,,0,8.836514052,,,,8.309243412,9.11591663,,,,,,,,
3,9.051851115,4.79330085,24.78865222,911.8144073,9.004040722,8.482195375,9.28785135,2.106704712,2.089080811,2.071151733,2.156829834,3,0.3,0,,8.835320604,224,,,,,0,8.787510211,,,,8.265664864,9.071320839,,,,,,,,
3.016666667,9.051851115,3.785112379,24.78865222,911.8484589,9.004379803,8.481856294,9.288190431,2.106704712,2.089004517,2.070999146,2.157058716,3.016666667,0.301666667,0,,8.880864076,224,,,,,0,8.833392765,,,,8.310869255,9.117203392,,,,,,,,
3.033333333,9.050833873,4.862863072,24.78285288,911.7803558,8.996580945,8.481856294,9.290903077,2.106781006,2.089004517,2.071151733,2.157058716,3.033333333,0.303333333,0,,8.831139153,225,,,,,0,8.776886225,,,,8.262161574,9.071208358,,,,,,,,
3.05,9.052868357,3.709985179,24.78720239,911.8484589,8.996580945,8.482195375,9.292937562,2.1068573,2.089004517,2.071151733,2.15713501,3.05,0.305,0,,8.885270919,224,,,,,0,8.828983506,,,,8.314597936,9.125340124,,,,,,,,
3.066666667,9.051851115,3.680305297,24.77270396,911.7973816,9.004040722,8.482534455,9.293615724,2.106704712,2.089080811,2.071304321,2.15713501,3.066666667,0.306666667,0,,8.885553126,224,,,,,0,8.837742733,,,,8.316236466,9.127317735,,,,,,,,
3.083333333,9.051172953,3.678450305,24.77850336,911.7803558,9.009466015,8.482195375,9.293276643,2.106781006,2.089157104,2.071228027,2.157058716,3.083333333,0.308333333,0,,8.884975313,225,,,,,0,8.843268375,,,,8.315997734,9.127079002,,,,,,,,
3.1,9.051172953,4.828545709,24.77560366,911.7973816,9.014891308,8.482195375,9.292598481,2.10647583,2.089157104,2.071228027,2.157058716,3.1,0.31,0,,8.833001512,224,,,,,0,8.796719866,,,,8.264023933,9.07442704,,,,,,,,
3.116666667,9.050833873,3.588483164,24.76545467,911.7633301,9.02438557,8.482195375,9.292937562,2.106628418,2.089004517,2.071151733,2.156982422,3.116666667,0.311666667,0,,8.888664785,224,,,,,0,8.862216483,,,,8.320026287,9.130768475,,,,,,,,
3.133333333,9.056598246,4.142198452,24.76690453,911.7973816,9.024724651,8.481856294,9.293276643,2.106704712,2.089080811,2.071075439,2.156982422,3.133333333,0.313333333,0,,8.869410568,225,,,,,0,8.837536973,,,,8.294668615,9.106088964,,,,,,,,
3.15,9.050833873,3.744302542,24.77415381,911.8144073,9.02438557,8.481856294,9.292937562,2.106704712,2.089080811,2.071151733,2.156906128,3.15,0.315,0,,8.881648316,224,,,,,0,8.855200013,,,,8.312670737,9.123752005,,,,,,,,
