Latest: Time (min),Latest: Dissolved Oxygen 1 (mg/L),Latest: Salinity (ppt),Latest: Temperature (°C),Latest: Pressure (kPa),Latest: Dissolved Oxygen 2 (mg/L),Latest: Dissolved Oxygen 3 (mg/L),Latest: Dissolved Oxygen 4 (mg/L),Latest: FlowV4 (V),Latest: FlowV3 (V),Latest: Potential (V),Latest: Potential 2 (V),Latest: Time-run (min),Latest: Sawtooth,Latest: PWM(Circ=1 Flush=0),Latest: Flag,Latest: DO1cor (mg/L),Latest: NoSlopeSamples,Latest: DO1slope ((mg/L)/min),Latest: VO2-1 (mg/kg/h),Latest: collapse(Time) (min),Latest: collapse(VO2-1) (mg/kg/h),Latest: NoRestSamples,Latest: DO2cor (mg/L),Latest: DO2slope ((mg/L)/min),Latest: VO2-2 (mg/kg/h),Latest: collapse(VO2-2) (mg/kg/h),Latest: DO3cor (mg/L),Latest: DO4cor (mg/L),Latest: DO3slope ((mg/L)/min),Latest: DO4slope ((mg/L)min),Latest: VO2-3 (mg/kg/h),Latest: VO2-4 (mg/kg/h),Latest: collapse(VO2-3) (mg/kg/h),Latest: collapse(VO2-4) (mg/kg/h)
1.683333333,6.484154887,16.82107279,25.52207538,101.691,6.824931089,6.475338776,6.241373016,2.100448608,2.065811157,2.034759521,2.100906372,1.683333333,0.168333333,0,,5.733580525,225,,,,,0,6.074356727,,,,5.490798654,5.724764414,,,,,,
1.7,6.488902019,16.82571027,25.52787215,101.6892813,6.824931089,6.469235321,6.242051178,2.100448608,2.065887451,2.034683228,2.100982666,1.7,0.17,0,,5.738192192,224,,,,,0,6.074221263,,,,5.491341351,5.718525494,,,,,,
1.716666667,6.487545695,16.82942026,25.53801649,101.6892813,6.824252928,6.469913483,6.246798309,2.100372314,2.065811157,2.034759521,2.100830078,1.716666667,0.171666667,0,,5.736795357,224,,,,,0,6.073502589,,,,5.496047971,5.719163144,,,,,,
1.733333333,6.488562938,16.83034775,25.54236405,101.6892813,6.824931089,6.46889624,6.246459229,2.100372314,2.065963745,2.034683228,2.100906372,1.733333333,0.173333333,0,,5.737824776,225,,,,,0,6.074192928,,,,5.495721067,5.718158079,,,,,,
1.75,6.493310069,16.83684023,25.54671162,101.6875625,6.818149473,6.46889624,6.250528198,2.100067139,2.065582275,2.03453064,2.100982666,1.75,0.175,0,,5.742335858,224,,,,,0,6.067175263,,,,5.499553987,5.717922029,,,,,,
1.766666667,6.492970988,16.85446266,25.54236405,101.6875625,6.818149473,6.469235321,6.250867279,2.100372314,2.065887451,2.034759521,2.100982666,1.766666667,0.176666667,0,,5.741157152,224,,,,,0,6.066335637,,,,5.499053443,5.717421485,,,,,,
1.783333333,6.500091685,16.85075267,25.53801649,101.684125,6.813402342,6.469574402,6.250189117,2.100219727,2.065582275,2.034606934,2.10105896,1.783333333,0.178333333,0,,5.74838972,225,,,,,0,6.061700378,,,,5.498487153,5.717872437,,,,,,
1.8,6.500091685,16.86281012,25.54526243,101.6755313,6.8123851,6.469574402,6.256631653,2.100219727,2.065658569,2.034683228,2.100906372,1.8,0.18,0,,5.747941261,224,,,,,0,6.060234675,,,,5.504481228,5.717423978,,,,,,
1.816666667,6.506195139,16.85168017,25.54381324,101.6961563,6.806620726,6.469235321,6.26375235,2.100143433,2.065582275,2.034835815,2.100906372,1.816666667,0.181666667,0,,5.754523289,224,,,,,0,6.054948876,,,,5.5120805,5.717563471,,,,,,
1.833333333,6.505856058,16.85075267,25.54960999,101.6875625,6.807298888,6.462114624,6.2681604,2.100143433,2.065582275,2.034683228,2.100906372,1.833333333,0.183333333,0,,5.754297034,225,,,,,0,6.055739863,,,,5.516601376,5.710555599,,,,,,
1.85,6.510264109,16.85631765,25.5481608,101.691,6.805942565,6.462792786,6.26782132,2.100219727,2.065734863,2.034759521,2.10105896,1.85,0.185,0,,5.758439014,224,,,,,0,6.05411747,,,,5.515996225,5.710967691,,,,,,
1.866666667,6.510264109,16.8442602,25.55540672,101.6789688,6.807977049,6.45635025,6.271212128,2.100143433,2.065582275,2.034835815,2.100906372,1.866666667,0.186666667,0,,5.75906605,224,,,,,0,6.056778991,,,,5.520014069,5.705152192,,,,,,
1.883333333,6.511281351,16.86652011,25.56120345,101.691,6.807977049,6.457028412,6.271212128,2.099990845,2.065658569,2.034759521,2.100982666,1.883333333,0.188333333,0,,5.759162033,225,,,,,0,6.055857731,,,,5.51909281,5.704909094,,,,,,
1.9,6.510264109,16.83776772,25.56989853,101.691,6.8123851,6.456689331,6.278332825,2.100219727,2.065887451,2.034835815,2.100982666,1.9,0.19,0,,5.759533878,224,,,,,0,6.061654868,,,,5.527602593,5.7059591,,,,,,
1.916666667,6.514333078,16.84797018,25.57424606,101.6806875,6.812046019,6.457028412,6.284097198,2.100219727,2.065658569,2.034759521,2.100982666,1.916666667,0.191666667,0,,5.763201439,224,,,,,0,6.06091438,,,,5.532965559,5.705896773,,,,,,
1.933333333,6.514333078,16.84147771,25.58583947,101.6858438,6.813063261,6.457367493,6.290878815,2.100143433,2.065811157,2.034683228,2.100906372,1.933333333,0.193333333,0,,5.763633366,225,,,,,0,6.062363549,,,,5.540179102,5.70666778,,,,,,
1.95,6.51501124,16.86744761,25.59163616,101.6944375,6.807298888,6.457367493,6.294947784,2.100067139,2.065582275,2.034912109,2.100982666,1.95,0.195,0,,5.763225233,224,,,,,0,6.055512881,,,,5.543161777,5.705581486,,,,,,
1.966666667,6.515350321,16.83498524,25.59743284,101.6927188,6.802551757,6.457706573,6.301051239,2.100296021,2.065734863,2.034759521,2.100982666,1.966666667,0.196666667,0,,5.765082301,224,,,,,0,6.052283736,,,,5.550783219,5.707438553,,,,,,
1.983333333,6.513654917,16.8683751,25.5945345,101.697875,6.802890837,6.457367493,6.301051239,2.100143433,2.065582275,2.034912109,2.100906372,1.983333333,0.198333333,0,,5.761863211,225,,,,,0,6.051099132,,,,5.549259533,5.705575787,,,,,,
2,6.513993998,16.85168017,25.60612786,101.6824063,6.803229918,6.456689331,6.307832855,2.100372314,2.065658569,2.034606934,2.100906372,2,0.2,0,,5.763088696,224,,,,,0,6.052324617,,,,5.556927554,5.705784029,,,,,,
2.016666667,6.514333078,16.84611519,25.62206868,101.6944375,6.803229918,6.457028412,6.311901825,2.100143433,2.065734863,2.034606934,2.100906372,2.016666667,0.201666667,0,,5.763871204,224,,,,,0,6.052768044,,,,5.561439951,5.706566538,,,,,,
2.033333333,6.514333078,16.84982518,25.62786534,101.691,6.798143706,6.456689331,6.311562744,2.100143433,2.065505981,2.034835815,2.10105896,2.033333333,0.203333333,0,,5.763776963,225,,,,,0,6.047587591,,,,5.561006629,5.706133216,,,,,,
2.05,6.513993998,16.83869522,25.62351785,101.691,6.801534514,6.456689331,6.316648956,2.100296021,2.065811157,2.03453064,2.100982666,2.05,0.205,0,,5.763880418,224,,,,,0,6.051420934,,,,5.566535376,5.706575751,,,,,,
2.066666667,6.51941929,16.85260767,25.62641617,101.684125,6.802890837,6.458045654,6.316309875,2.099990845,2.065734863,2.034912109,2.10105896,2.066666667,0.206666667,0,,5.768721474,224,,,,,0,6.052193021,,,,5.56561206,5.707347838,,,,,,
2.083333333,6.520436533,16.83127525,25.62641617,101.6961563,6.806959807,6.45635025,6.321057007,2.099990845,2.065658569,2.034683228,2.100830078,2.083333333,0.208333333,0,,5.770688967,225,,,,,0,6.057212241,,,,5.571309441,5.706602685,,,,,,
2.1,6.520097452,16.84518769,25.63656031,101.6961563,6.807298888,6.457367493,6.320717926,2.099990845,2.065505981,2.034835815,2.10105896,2.1,0.21,0,,5.769854368,224,,,,,0,6.057055804,,,,5.570474842,5.707124409,,,,,,
2.116666667,6.520097452,16.83776772,25.6293145,101.6858438,6.807637969,6.456689331,6.320039764,2.099990845,2.065505981,2.034759521,2.10105896,2.116666667,0.211666667,0,,5.770096163,224,,,,,0,6.057636679,,,,5.570038475,5.706688042,,,,,,
2.133333333,6.520097452,16.83962272,25.62351785,101.6927188,6.806281645,6.457028412,6.32241333,2.100372314,2.065811157,2.034683228,2.100982666,2.133333333,0.213333333,0,,5.769942555,225,,,,,0,6.056126748,,,,5.572258433,5.706873515,,,,,,
2.15,6.514672159,16.84055021,25.63221282,101.6875625,6.814080504,6.457367493,6.321735168,2.100219727,2.065658569,2.034683228,2.100982666,2.15,0.215,0,,5.764582411,224,,,,,0,6.063990755,,,,5.57164542,5.707277744,,,,,,
2.166666667,6.51941929,16.86188263,25.62641617,101.6858438,6.811028777,6.456689331,6.330212189,2.100372314,2.065811157,2.034759521,2.100906372,2.166666667,0.216666667,0,,5.768308322,224,,,,,0,6.059917808,,,,5.57910122,5.705578363,,,,,,
2.183333333,6.518741129,16.83869522,25.62786534,101.697875,6.818488554,6.457028412,6.323091492,2.100448608,2.065658569,2.034835815,2.100982666,2.183333333,0.218333333,0,,5.768680785,225,,,,,0,6.06842821,,,,5.573031148,5.706968068,,,,,,
2.2,6.520097452,16.85724515,25.62641617,101.6944375,6.818488554,6.462792786,6.32241333,2.100372314,2.065811157,2.034759521,2.100982666,2.2,0.22,0,,5.76919306,224,,,,,0,6.067584162,,,,5.571508938,5.711888393,,,,,,
2.216666667,6.520436533,16.84240521,25.62496701,101.6927188,6.817132231,6.462792786,6.323430573,2.100296021,2.065811157,2.034759521,2.100982666,2.216666667,0.221666667,0,,5.770175435,224,,,,,0,6.066871133,,,,5.573169475,5.712531688,,,,,,
2.233333333,6.520097452,16.84889768,25.61917035,101.697875,6.818149473,6.462453705,6.323091492,2.100448608,2.065887451,2.034835815,2.100906372,2.233333333,0.223333333,0,,5.769476098,225,,,,,0,6.067528119,,,,5.572470137,5.711832351,,,,,,
2.25,6.520436533,16.84055021,25.61772119,101.6927188,6.812046019,6.462792786,6.31800528,2.100524902,2.065887451,2.034683228,2.100982666,2.25,0.225,0,,5.770169303,224,,,,,0,6.061778789,,,,5.567738049,5.712525556,,,,,,
2.266666667,6.520097452,16.85168017,25.62061952,101.6961563,6.806959807,6.462453705,6.316988037,2.100219727,2.065734863,2.034835815,2.101135254,2.266666667,0.226666667,0,,5.769369904,224,,,,,0,6.056232259,,,,5.566260489,5.711726157,,,,,,
2.283333333,6.514672159,16.84982518,25.61337369,101.6806875,6.813063261,6.463131866,6.314614471,2.100372314,2.065811157,2.034606934,2.100982666,2.283333333,0.228333333,0,,5.763938407,225,,,,,0,6.062329509,,,,5.563880719,5.712398114,,,,,,
2.3,6.514333078,16.84982518,25.61917035,101.6927188,6.812046019,6.463131866,6.308850098,2.100296021,2.065811157,2.034759521,2.101135254,2.3,0.23,0,,5.763670404,224,,,,,0,6.061383344,,,,5.558187423,5.712469192,,,,,,
2.316666667,6.513993998,16.85075267,25.62786534,101.6875625,6.811367857,6.462453705,6.309528259,2.100524902,2.066040039,2.034683228,2.100906372,2.316666667,0.231666667,0,,5.763396568,224,,,,,0,6.060770428,,,,5.55893083,5.711856275,,,,,,
2.333333333,6.51094227,16.85817264,25.62061952,101.6892813,6.8123851,6.463470947,6.314953552,2.100448608,2.065887451,2.034835815,2.10105896,2.333333333,0.233333333,0,,5.759925488,225,,,,,0,6.061368318,,,,5.56393677,5.712454165,,,,,,
2.35,6.51094227,16.84518769,25.61482286,101.6927188,6.8123851,6.462792786,6.314953552,2.100372314,2.065734863,2.034835815,2.100906372,2.35,0.235,0,,5.760432906,224,,,,,0,6.061875735,,,,5.564444187,5.712283421,,,,,,
2.366666667,6.510264109,16.88136005,25.61627202,101.6961563,6.813402342,6.457028412,6.315292633,2.100448608,2.065811157,2.034606934,2.100982666,2.366666667,0.236666667,0,,5.758160949,224,,,,,0,6.061299182,,,,5.563189473,5.704925252,,,,,,
2.383333333,6.51060319,16.84889768,25.62496701,101.691,6.812724181,6.457028412,6.314953552,2.100372314,2.065887451,2.034835815,2.100906372,2.383333333,0.238333333,0,,5.760052879,225,,,,,0,6.06217387,,,,5.564403241,5.706478101,,,,,,
2.4,6.51094227,16.86652011,25.61337369,101.6806875,6.813402342,6.45635025,6.314953552,2.100219727,2.065887451,2.034759521,2.100830078,2.4,0.24,0,,5.759464685,224,,,,,0,6.061924757,,,,5.563475967,5.704872665,,,,,,
2.416666667,6.510264109,16.84889768,25.61917035,101.6858438,6.811367857,6.457706573,6.319022522,2.100372314,2.065811157,2.034912109,2.100982666,2.416666667,0.241666667,0,,5.759642755,224,,,,,0,6.060746503,,,,5.568401168,5.707085219,,,,,,
2.433333333,6.514333078,16.84982518,25.60467869,101.6944375,6.806959807,6.452620361,6.324108734,2.100448608,2.065734863,2.034912109,2.100982666,2.433333333,0.243333333,0,,5.763492651,225,,,,,0,6.056119379,,,,5.573268306,5.701779934,,,,,,
2.45,6.514672159,16.8433327,25.60902619,101.6961563,6.8123851,6.452959442,6.324786896,2.100372314,2.065811157,2.034683228,2.100982666,2.45,0.245,0,,5.764174367,224,,,,,0,6.061887307,,,,5.574289103,5.702461649,,,,,,
2.466666667,6.51501124,16.85539015,25.60902619,101.6995938,6.812724181,6.452959442,6.323091492,2.100372314,2.065734863,2.034759521,2.100906372,2.466666667,0.246666667,0,,5.763976197,224,,,,,0,6.061689137,,,,5.572056448,5.701924399,,,,,,
2.483333333,6.519758371,16.85260767,25.60322952,101.697875,6.812046019,6.447534149,6.329534027,2.100296021,2.065582275,2.034759521,2.100982666,2.483333333,0.248333333,0,,5.768776165,225,,,,,0,6.061063812,,,,5.578551821,5.696551943,,,,,,
2.5,6.520097452,16.84889768,25.61627202,101.6927188,6.807637969,6.448551392,6.329534027,2.100219727,2.065734863,2.034683228,2.100982666,2.5,0.25,0,,5.769440564,224,,,,,0,6.056981081,,,,5.57887714,5.697894504,,,,,,
2.516666667,6.51941929,16.84518769,25.61337369,101.6824063,6.807637969,6.448212311,6.334281158,2.100372314,2.065734863,2.034683228,2.100982666,2.516666667,0.251666667,0,,5.768892158,224,,,,,0,6.057110836,,,,5.583754026,5.697685178,,,,,,
2.533333333,6.520097452,16.86466512,25.60757703,101.697875,6.806281645,6.440074371,6.334281158,2.100448608,2.065963745,2.034683228,2.100982666,2.533333333,0.253333333,0,,5.768631343,225,,,,,0,6.054815537,,,,5.58281505,5.688608262,,,,,,
2.55,6.521114694,16.84240521,25.60902619,101.6875625,6.807298888,6.441769775,6.339706451,2.100219727,2.065658569,2.034835815,2.10105896,2.55,0.255,0,,5.770658229,224,,,,,0,6.056842422,,,,5.589249986,5.69131331,,,,,,
2.566666667,6.51941929,16.8693026,25.61482286,101.691,6.805942565,6.440752533,6.348183472,2.100372314,2.065887451,2.03453064,2.100982666,2.566666667,0.256666667,0,,5.767835526,224,,,,,0,6.0543588,,,,5.596599707,5.689168769,,,,,,
2.583333333,6.520097452,16.86559261,25.61917035,101.6858438,6.812724181,6.440752533,6.353269684,2.100448608,2.065811157,2.034835815,2.100982666,2.583333333,0.258333333,0,,5.768732335,225,,,,,0,6.061359064,,,,5.601904567,5.689387416,,,,,,
2.6,6.521453775,16.83776772,25.62496701,101.697875,6.8123851,6.43532724,6.351913361,2.100219727,2.065734863,2.034683228,2.100830078,2.6,0.26,0,,5.771399259,224,,,,,0,6.062330583,,,,5.601858844,5.685272724,,,,,,
2.616666667,6.520436533,16.86002764,25.61627202,101.6892813,6.81679315,6.435666321,6.358016815,2.100219727,2.065734863,2.034683228,2.10105896,2.616666667,0.261666667,0,,5.76928378,224,,,,,0,6.065640398,,,,5.606864063,5.684513568,,,,,,
2.633333333,6.526200906,16.85168017,25.61772119,101.6858438,6.818827635,6.435666321,6.356999573,2.100372314,2.065811157,2.034835815,2.100982666,2.633333333,0.263333333,0,,5.775437823,225,,,,,0,6.068064552,,,,5.606236489,5.684903238,,,,,,
2.65,6.526539987,16.85446266,25.61482286,101.6961563,6.819166716,6.431597351,6.356999573,2.099990845,2.065811157,2.034835815,2.100906372,2.65,0.265,0,,5.775617392,224,,,,,0,6.06824412,,,,5.606076977,5.680674756,,,,,,
2.666666667,6.526539987,16.8433327,25.61047536,101.697875,6.818827635,6.431597351,6.357677734,2.100219727,2.065963745,2.034759521,2.100982666,2.666666667,0.266666667,0,,5.776059966,224,,,,,0,6.068347614,,,,5.607197713,5.68111733,,,,,,
2.683333333,6.526539987,16.86373762,25.61192453,101.6875625,6.818488554,6.43125827,6.356999573,2.100372314,2.065811157,2.034759521,2.100830078,2.683333333,0.268333333,0,,5.775168585,225,,,,,0,6.067117152,,,,5.605628171,5.679886868,,,,,,
2.7,6.52755723,16.85168017,25.61917035,101.6961563,6.818149473,6.425493896,6.358355896,2.100372314,2.065963745,2.034683228,2.100982666,2.7,0.27,0,,5.776811915,224,,,,,0,6.067404159,,,,5.607610581,5.674748582,,,,,,
2.716666667,6.526879068,16.84797018,25.62351785,101.6875625,6.824592008,6.425154816,6.357677734,2.100219727,2.065811157,2.034683228,2.100906372,2.716666667,0.271666667,0,,5.776352316,224,,,,,0,6.074065257,,,,5.607150983,5.674628064,,,,,,
2.733333333,6.52789631,16.85631765,25.62351785,101.6875625,6.824592008,6.427528381,6.357677734,2.100296021,2.065734863,2.034606934,2.100906372,2.733333333,0.273333333,0,,5.776997704,225,,,,,0,6.073693402,,,,5.606779128,5.676629775,,,,,,
2.75,6.532643442,16.84147771,25.6293145,101.6892813,6.82527017,6.43125827,6.358016815,2.100372314,2.065734863,2.034683228,2.10105896,2.75,0.275,0,,5.782476899,224,,,,,0,6.075103627,,,,5.607850273,5.681091728,,,,,,
2.766666667,6.531287118,16.87394008,25.62641617,101.6995938,6.824931089,6.425154816,6.358016815,2.100372314,2.065887451,2.034759521,2.10105896,2.766666667,0.276666667,0,,5.779639052,224,,,,,0,6.073283023,,,,5.606368749,5.673506749,,,,,,
2.783333333,6.53196528,16.84704269,25.63221282,101.697875,6.824252928,6.425493896,6.356660492,2.100296021,2.065658569,2.034912109,2.100982666,2.783333333,0.278333333,0,,5.781586352,225,,,,,0,6.073874,,,,5.606281564,5.675114969,,,,,,
2.8,6.537051492,16.83591273,25.62641617,101.6892813,6.824931089,6.424815735,6.35157428,2.100296021,2.065658569,2.034683228,2.10105896,2.8,0.28,0,,5.78709735,224,,,,,0,6.074976948,,,,5.601620138,5.674861593,,,,,,
2.816666667,6.543154946,16.83684023,25.6293145,101.697875,6.824931089,6.425154816,6.352930603,2.100372314,2.065658569,2.034835815,2.100982666,2.816666667,0.281666667,0,,5.79319497,224,,,,,0,6.074971113,,,,5.602970627,5.675194839,,,,,,
2.833333333,6.543494027,16.83962272,25.63221282,101.6892813,6.818149473,6.425154816,6.358355896,2.100448608,2.065811157,2.034606934,2.100830078,2.833333333,0.283333333,0,,5.79344559,225,,,,,0,6.068101036,,,,5.608307459,5.675106379,,,,,,
2.85,6.548241158,16.83869522,25.61337369,101.697875,6.818149473,6.419390442,6.357338654,2.100372314,2.065887451,2.034759521,2.100906372,2.85,0.285,0,,5.798003294,224,,,,,0,6.067911609,,,,5.607100789,5.669152578,,,,,,
2.866666667,6.547562997,16.83498524,25.61337369,101.6995938,6.818488554,6.418373199,6.351235199,2.100067139,2.065734863,2.034759521,2.100906372,2.866666667,0.286666667,0,,5.797490429,224,,,,,0,6.068415986,,,,5.601162631,5.668300631,,,,,,
2.883333333,6.548580239,16.83498524,25.61772119,101.6875625,6.812724181,6.41871228,6.345809906,2.100296021,2.065734863,2.034606934,2.100906372,2.883333333,0.288333333,0,,5.798560936,225,,,,,0,6.062704877,,,,5.595790603,5.668692977,,,,,,
2.9,6.548580239,16.84611519,25.61772119,101.6961563,6.819166716,6.415321472,6.347166229,2.100296021,2.065887451,2.034606934,2.100906372,2.9,0.29,0,,5.798065082,224,,,,,0,6.068651559,,,,5.596651073,5.664806316,,,,,,
2.916666667,6.552649209,16.83591273,25.61337369,101.6927188,6.812046019,6.415321472,6.347166229,2.100372314,2.065811157,2.034606934,2.100906372,2.916666667,0.291666667,0,,5.802535317,224,,,,,0,6.061932127,,,,5.597052337,5.66520758,,,,,,
2.933333333,6.552310128,16.85075267,25.61482286,101.6892813,6.813402342,6.409218018,6.33902829,2.100219727,2.065658569,2.034759521,2.10105896,2.933333333,0.293333333,0,,5.801552825,225,,,,,0,6.062645039,,,,5.588270987,5.658460714,,,,,,
2.95,6.552988289,16.86002764,25.60902619,101.6961563,6.817471312,6.409896179,6.33902829,2.100296021,2.065887451,2.03453064,2.100982666,2.95,0.295,0,,5.801746611,224,,,,,0,6.066229634,,,,5.587786612,5.658654501,,,,,,
2.966666667,6.552649209,16.85817264,25.60757703,101.6944375,6.81679315,6.409896179,6.33495932,2.100372314,2.065734863,2.034759521,2.100906372,2.966666667,0.296666667,0,,5.801472395,224,,,,,0,6.065616337,,,,5.583782507,5.658719366,,,,,,
2.983333333,6.551971047,16.86188263,25.60902619,101.7030313,6.818149473,6.404131805,6.33089035,2.100219727,2.065658569,2.034759521,2.100906372,2.983333333,0.298333333,0,,5.800646715,225,,,,,0,6.066825141,,,,5.579566018,5.652807473,,,,,,
3,6.552310128,16.85724515,25.60902619,101.6961563,6.817810393,6.404131805,6.332246674,2.100219727,2.065811157,2.034683228,2.100982666,3,0.3,0,,5.801192431,224,,,,,0,6.066692695,,,,5.581128976,5.653014108,,,,,,
3.016666667,6.552649209,16.86188263,25.60612786,101.6961563,6.824931089,6.404470886,6.329534027,2.100067139,2.065811157,2.034683228,2.100906372,3.016666667,0.301666667,0,,5.801289289,224,,,,,0,6.073571169,,,,5.578174107,5.653110966,,,,,,
3.033333333,6.552310128,16.85446266,25.60178035,101.6995938,6.817810393,6.404131805,6.328855865,2.100372314,2.065582275,2.034606934,2.100753784,3.033333333,0.303333333,0,,5.801227467,225,,,,,0,6.066727731,,,,5.577773204,5.653049144,,,,,,
3.05,6.552649209,16.87950506,25.60322952,101.6944375,6.824931089,6.404131805,6.329873108,2.100219727,2.065658569,2.034759521,2.100982666,3.05,0.305,0,,5.800468406,224,,,,,0,6.072750287,,,,5.577692306,5.651951003,,,,,,
3.066666667,6.552310128,16.86095513,25.60757703,101.6927188,6.830356382,6.404470886,6.330212189,2.100296021,2.065811157,2.034606934,2.10105896,3.066666667,0.306666667,0,,5.801009331,224,,,,,0,6.079055585,,,,5.578911392,5.653170089,,,,,,
3.083333333,6.552988289,16.87208509,25.59888201,101.6961563,6.830017301,6.404470886,6.334620239,2.100296021,2.065734863,2.034683228,2.100982666,3.083333333,0.308333333,0,,5.801084694,225,,,,,0,6.078113706,,,,5.582716644,5.652567291,,,,,,
3.1,6.552649209,16.84889768,25.60902619,101.6927188,6.834086271,6.409896179,6.334281158,2.100219727,2.065811157,2.034683228,2.100906372,3.1,0.31,0,,5.801903454,224,,,,,0,6.083340516,,,,5.583535404,5.659150425,,,,,,
3.116666667,6.553666451,16.86652011,25.59598367,101.697875,6.841206968,6.409218018,6.331229431,2.100219727,2.065658569,2.034683228,2.100906372,3.116666667,0.311666667,0,,5.801975234,224,,,,,0,6.089515751,,,,5.579538214,5.657526801,,,,,,
3.133333333,6.552310128,16.87208509,25.59308533,101.6944375,6.841546048,6.403792725,6.33055127,2.100219727,2.065658569,2.034759521,2.100982666,3.133333333,0.313333333,0,,5.800335252,225,,,,,0,6.089571173,,,,5.578576394,5.651817849,,,,,,
3.15,6.558413582,16.83869522,25.60033118,101.6944375,6.834764432,6.404131805,6.330212189,2.100372314,2.065811157,2.034683228,2.100982666,3.15,0.315,0,,5.808015785,224,,,,,0,6.084366635,,,,5.579814391,5.653734008,,,,,,
3.166666667,6.558413582,16.8683751,25.60033118,101.6961563,6.836798917,6.404470886,6.323091492,2.100067139,2.065887451,2.034606934,2.100906372,3.166666667,0.316666667,0,,5.806693134,224,,,,,0,6.085078469,,,,5.571371043,5.652750438,,,,,,
3.183333333,6.557735421,16.86002764,25.5945345,101.6995938,6.830356382,6.404470886,6.318683441,2.100372314,2.065811157,2.034683228,2.100906372,3.183333333,0.318333333,0,,5.806315746,225,,,,,0,6.078936707,,,,5.567263766,5.653051212,,,,,,
