Latest: Time (min),Latest: Dissolved Oxygen (mg/L),Latest: Salinity (ppt),Latest: Temperature (°C),Latest: Pressure (kPa),Latest: Dissolved Oxygen 2 (mg/L),Latest: Dissolved Oxygen 3(mg/L),Latest: Dissolved Oxygen 4 (mg/L),Latest: FlowV2 (V),Latest: FlowV1 (V),Latest: Time-run (min),Latest: Sawtooth,Latest: PWM(Circ=1 Flush=0),Latest: Flag,Latest: DO1cor (mg/L),Latest: NoSlopeSamples,Latest: DO1slope ((mg/L)/min),Latest: VO2-1 (mg/kg/h),Latest: collapse(Time) (min),Latest: collapse(VO2-1) (mg/kg/h),Latest: NoRestSamples,Latest: DO2cor (mg/L),Latest: DO2slope ((mg/L)/min),Latest: VO2-2 (mg/kg/h),Latest: collapse(VO2-2) (mg/kg/h),Latest: DO3cor (mg/L),Latest: DO4cor (mg/L),Latest: DO3slope ((mg/L)/min),Latest: DO4slope ((mg/L)min),Latest: VO2-3 (mg/kg/h),Latest: VO2-4 (mg/kg/h),Latest: collapse(VO2-3) (mg/kg/h),Latest: collapse(VO2-4) (mg/kg/h),Latest: FlowV4 (V),Latest: FlowV3 (V)
1.683333333,8.634241394,6.891297467,23.94587445,102.151625,8.696971341,8.646448302,8.592534454,0.881118774,2.078933716,1.683333333,0.168333333,0,,8.318297997,225,,,,,0,8.381027945,,,,8.330504906,8.276591058,,,,,,,2.148208618,2.065811157
1.7,8.629833343,6.890369971,23.9531317,102.14475,8.696971341,8.652212676,8.592873535,0.881271362,2.078933716,1.7,0.17,0,,8.313973653,224,,,,,0,8.381111651,,,,8.336352986,8.277013845,,,,,,,2.148208618,2.065811157
1.716666667,8.628137939,6.866255067,23.96184027,102.1481875,8.703074795,8.652212676,8.592873535,0.881347656,2.079086304,1.716666667,0.171666667,0,,8.313432913,224,,,,,0,8.388369769,,,,8.337507649,8.278168509,,,,,,,2.148284912,2.065811157
1.733333333,8.629833343,6.878312519,23.957486,102.1481875,8.709517331,8.652212676,8.592873535,0.881652832,2.079162598,1.733333333,0.173333333,0,,8.314551032,225,,,,,0,8.39423502,,,,8.336930365,8.277591224,,,,,,,2.148208618,2.065887451
1.75,8.630172424,6.86811006,23.96329169,102.151625,8.709517331,8.652212676,8.593212616,0.881576538,2.07901001,1.75,0.175,0,,8.315390579,224,,,,,0,8.394735485,,,,8.33743083,8.278430771,,,,,,,2.148208618,2.065887451
1.766666667,8.630172424,6.866255067,23.95168026,102.14475,8.709517331,8.652212676,8.593551697,0.881881714,2.079086304,1.766666667,0.176666667,0,,8.315409973,224,,,,,0,8.39475488,,,,8.337450225,8.278789246,,,,,,,2.148208618,2.065887451
1.783333333,8.627798858,6.881095008,23.95458314,102.151625,8.70917825,8.647804625,8.59490802,0.88218689,2.079162598,1.783333333,0.178333333,0,,8.312372563,225,,,,,0,8.393751954,,,,8.33237833,8.279481724,,,,,,,2.148208618,2.065963745
1.8,8.626781616,7.102766622,23.94877736,102.1413125,8.703413876,8.647126464,8.596264343,0.882568359,2.079086304,1.8,0.18,0,,8.301160036,224,,,,,0,8.377792297,,,,8.321504884,8.270642764,,,,,,,2.148208618,2.065811157
1.816666667,8.628137939,6.873675038,23.9531317,102.1499063,8.69629318,8.646787383,8.596603424,0.882797241,2.078933716,1.816666667,0.181666667,0,,8.313043557,224,,,,,0,8.381198798,,,,8.331693001,8.281509042,,,,,,,2.148284912,2.065734863
1.833333333,8.627459778,6.889442475,23.95168026,102.1464688,8.69222421,8.647126464,8.597281586,0.882873535,2.07901001,1.833333333,0.183333333,0,,8.311634371,225,,,,,0,8.376398803,,,,8.331301057,8.281456179,,,,,,,2.148208618,2.065887451
1.85,8.620339081,6.891297467,23.95458314,102.151625,8.691206968,8.647465545,8.597959747,0.882873535,2.079086304,1.85,0.185,0,,8.304445109,224,,,,,0,8.375312996,,,,8.331571573,8.282065776,,,,,,,2.148284912,2.065734863
1.866666667,8.619321838,6.877385023,23.94877736,102.151625,8.687477079,8.647126464,8.598298828,0.882720947,2.079086304,1.866666667,0.186666667,0,,8.304032727,224,,,,,0,8.372187968,,,,8.331837353,8.283009717,,,,,,,2.148284912,2.065887451
1.883333333,8.619321838,6.869037556,23.95022881,102.1585,8.682729948,8.647126464,8.598298828,0.88218689,2.079162598,1.883333333,0.188333333,0,,8.304423622,225,,,,,0,8.367831732,,,,8.332228248,8.283400612,,,,,,,2.148284912,2.065887451
1.9,8.619321838,6.886659986,23.95168026,102.151625,8.674931089,8.647804625,8.598298828,0.882110596,2.079162598,1.9,0.19,0,,8.303623987,224,,,,,0,8.359233237,,,,8.332106774,8.282600976,,,,,,,2.148208618,2.065811157
1.916666667,8.622034485,6.870892549,23.94006859,102.1481875,8.674252928,8.647126464,8.598298828,0.882034302,2.07901001,1.916666667,0.191666667,0,,8.306993717,224,,,,,0,8.35921216,,,,8.332085696,8.28325806,,,,,,,2.148208618,2.065734863
1.933333333,8.624747131,6.879240016,23.93716564,102.151625,8.674592008,8.647465545,8.598298828,0.882492065,2.079162598,1.933333333,0.193333333,0,,8.309307159,225,,,,,0,8.359152036,,,,8.332025572,8.282858856,,,,,,,2.148208618,2.065811157
1.95,8.62440805,6.839357675,23.94442299,102.1550625,8.674931089,8.647465545,8.599655151,0.882492065,2.079086304,1.95,0.195,0,,8.310837745,224,,,,,0,8.361360784,,,,8.333895239,8.286084846,,,,,,,2.148208618,2.065811157
1.966666667,8.623390808,7.67410434,23.94297153,102.1533438,8.674592008,8.647126464,8.60338504,0.882568359,2.07901001,1.966666667,0.196666667,0,,8.271539929,224,,,,,0,8.322741129,,,,8.295275584,8.251534161,,,,,,,2.148208618,2.065963745
1.983333333,8.623729889,6.882950001,23.94877736,102.1533438,8.67527017,8.647465545,8.609149414,0.88218689,2.07901001,1.983333333,0.198333333,0,,8.308185655,225,,,,,0,8.359725936,,,,8.331921311,8.29360518,,,,,,,2.148208618,2.065811157
2,8.623729889,7.750159036,23.9531317,102.151625,8.682390867,8.652212676,8.606436768,0.88180542,2.079086304,2,0.2,0,,8.268456828,224,,,,,0,8.327117806,,,,8.296939615,8.251163707,,,,,,,2.148208618,2.065811157
2.016666667,8.617965515,6.859762593,23.95168026,102.1499063,8.687477079,8.652212676,8.611183899,0.881958008,2.079162598,2.016666667,0.201666667,0,,8.303500692,224,,,,,0,8.373012256,,,,8.337747853,8.296719076,,,,,,,2.148208618,2.065811157
2.033333333,8.617626434,7.186241289,23.94442299,102.1481875,8.68781616,8.651873595,8.611862061,0.882110596,2.079162598,2.033333333,0.203333333,0,,8.288152237,225,,,,,0,8.358341963,,,,8.322399398,8.282387864,,,,,,,2.148284912,2.065887451
2.05,8.617626434,6.887587482,23.94877736,102.151625,8.691546048,8.652212676,8.616948273,0.882339478,2.079162598,2.05,0.205,0,,8.301869598,224,,,,,0,8.375789212,,,,8.33645584,8.301191437,,,,,,,2.148284912,2.065811157
2.066666667,8.617287354,7.086999185,23.94442299,102.1481875,8.69663226,8.657637969,8.617965515,0.882034302,2.079086304,2.066666667,0.206666667,0,,8.2923632,224,,,,,0,8.371708107,,,,8.332713815,8.293041362,,,,,,,2.148361206,2.065887451
2.083333333,8.617287354,6.890369971,23.93861712,102.14475,8.703413876,8.657637969,8.617626434,0.882034302,2.079162598,2.083333333,0.208333333,0,,8.301345273,225,,,,,0,8.387471796,,,,8.341695888,8.301684354,,,,,,,2.148284912,2.065887451
2.1,8.621695404,6.852342623,23.93426268,102.1550625,8.702735715,8.657977049,8.617287354,0.881652832,2.07901001,2.1,0.21,0,,8.307472382,224,,,,,0,8.388512693,,,,8.343754028,8.303064332,,,,,,,2.148284912,2.065963745
2.116666667,8.623051727,6.859762593,23.94152006,102.1533438,8.708839169,8.657637969,8.617287354,0.881729126,2.079086304,2.116666667,0.211666667,0,,8.30852949,224,,,,,0,8.394316932,,,,8.343115731,8.302765116,,,,,,,2.148208618,2.065811157
2.133333333,8.630172424,6.872747542,23.93135969,102.1533438,8.714603543,8.657977049,8.616609192,0.881729126,2.079162598,2.133333333,0.213333333,0,,8.314997256,225,,,,,0,8.399428375,,,,8.342801882,8.301434024,,,,,,,2.148208618,2.065887451
2.15,8.62847702,6.869037556,23.94442299,102.151625,8.712908139,8.652212676,8.617287354,0.88142395,2.079086304,2.15,0.215,0,,8.313545954,224,,,,,0,8.397977072,,,,8.337281609,8.302356287,,,,,,,2.148208618,2.065887451
2.166666667,8.626781616,6.856980105,23.94442299,102.1550625,8.70917825,8.651873595,8.614913788,0.881652832,2.079162598,2.166666667,0.216666667,0,,8.312403359,224,,,,,0,8.394799992,,,,8.337495338,8.30053553,,,,,,,2.148208618,2.065887451
2.183333333,8.62847702,6.87553003,23.95022881,102.1430313,8.70917825,8.652212676,8.615252869,0.88180542,2.079162598,2.183333333,0.218333333,0,,8.313281169,225,,,,,0,8.393982399,,,,8.337016825,8.300057017,,,,,,,2.148208618,2.065887451
2.2,8.629494262,6.77814292,23.94732591,102.151625,8.703413876,8.652551757,8.617287354,0.882034302,2.079162598,2.2,0.22,0,,8.318746735,224,,,,,0,8.392666349,,,,8.34180423,8.306539827,,,,,,,2.148284912,2.065658569
2.216666667,8.627459778,7.696364251,23.94297153,102.1533438,8.696971341,8.652212676,8.617287354,0.882339478,2.07901001,2.216666667,0.221666667,0,,8.274588301,224,,,,,0,8.344099864,,,,8.299341199,8.264415877,,,,,,,2.148284912,2.065811157
2.233333333,8.629833343,6.795765349,23.94442299,102.1533438,8.69629318,8.652212676,8.613896545,0.881958008,2.079086304,2.233333333,0.223333333,0,,8.318261655,225,,,,,0,8.384721491,,,,8.340640987,8.302324857,,,,,,,2.148284912,2.065887451
2.25,8.629155182,7.517357466,23.94732591,102.1464688,8.691885129,8.647465545,8.610844818,0.881958008,2.07901001,2.25,0.225,0,,8.284517975,224,,,,,0,8.347247923,,,,8.302828338,8.266207612,,,,,,,2.148284912,2.065734863
2.266666667,8.62847702,6.779997912,23.93861712,102.1499063,8.689511564,8.646787383,8.615591949,0.881958008,2.07901001,2.266666667,0.226666667,0,,8.317595797,224,,,,,0,8.378630341,,,,8.33590616,8.304710726,,,,,,,2.148208618,2.065734863
2.283333333,8.628137939,6.752173023,23.93571416,102.151625,8.687477079,8.646787383,8.611862061,0.881881714,2.079086304,2.283333333,0.228333333,0,,8.318516404,225,,,,,0,8.377855544,,,,8.337165848,8.302240526,,,,,,,2.148208618,2.065811157
2.3,8.627459778,6.811532786,23.93135969,102.151625,8.682051786,8.647126464,8.606097687,0.882110596,2.07901001,2.3,0.23,0,,8.315091838,224,,,,,0,8.369683847,,,,8.334758524,8.293729747,,,,,,,2.148208618,2.065887451
2.316666667,8.629155182,6.77814292,23.94152006,102.1481875,8.675609251,8.647465545,8.605758606,0.882110596,2.07901001,2.316666667,0.231666667,0,,8.318375232,224,,,,,0,8.364829301,,,,8.336685595,8.294978656,,,,,,,2.148208618,2.065734863
2.333333333,8.629155182,6.792055364,23.94587445,102.151625,8.682729948,8.647804625,8.605419525,0.881958008,2.07901001,2.333333333,0.233333333,0,,8.31776171,225,,,,,0,8.371336476,,,,8.336411154,8.294026054,,,,,,,2.148361206,2.065887451
2.35,8.622712646,6.799475334,23.93426268,102.1499063,8.682051786,8.647126464,8.60338504,0.881881714,2.079086304,2.35,0.235,0,,8.310913923,224,,,,,0,8.370253062,,,,8.33532774,8.291586316,,,,,,,2.148208618,2.065658569
2.366666667,8.622712646,7.950498235,23.95022881,102.1533438,8.683069028,8.652212676,8.604063202,0.881881714,2.079086304,2.366666667,0.236666667,0,,8.258236883,224,,,,,0,8.318593265,,,,8.287736912,8.239587438,,,,,,,2.148208618,2.065887451
2.383333333,8.628137939,6.775360431,23.94587445,102.1464688,8.682390867,8.652212676,8.604063202,0.881729126,2.078933716,2.383333333,0.238333333,0,,8.317509876,225,,,,,0,8.371762803,,,,8.341584612,8.293435139,,,,,,,2.148284912,2.065963745
2.4,8.628137939,7.624947036,23.957486,102.1533438,8.68781616,8.652551757,8.604402283,0.881195068,2.07901001,2.4,0.24,0,,8.278632022,224,,,,,0,8.338310243,,,,8.30304584,8.254896366,,,,,,,2.148284912,2.065963745
2.416666667,8.629494262,8.213907183,23.94732591,102.151625,8.691885129,8.651873595,8.604741364,0.881118774,2.07901001,2.416666667,0.241666667,0,,8.252923368,224,,,,,0,8.315314234,,,,8.2753027,8.228170469,,,,,,,2.148284912,2.065811157
2.433333333,8.634241394,6.877385023,23.96329169,102.1533438,8.691546048,8.652551757,8.605080444,0.88142395,2.07901001,2.433333333,0.243333333,0,,8.319034455,225,,,,,0,8.376339109,,,,8.337344818,8.289873505,,,,,,,2.148208618,2.065887451
2.45,8.634580474,7.855893613,23.95458314,102.1585,8.691546048,8.657977049,8.603724121,0.881271362,2.07901001,2.45,0.245,0,,8.27446985,224,,,,,0,8.331435424,,,,8.297866425,8.243613497,,,,,,,2.148284912,2.065963745
2.466666667,8.633563232,6.863472579,23.95893743,102.1481875,8.691546048,8.656959807,8.604402283,0.88142395,2.07901001,2.466666667,0.246666667,0,,8.318969341,224,,,,,0,8.376952157,,,,8.342365916,8.289808392,,,,,,,2.148208618,2.065734863
2.483333333,8.634919555,7.253021022,23.95022881,102.151625,8.690528806,8.651873595,8.602706879,0.881881714,2.079086304,2.483333333,0.248333333,0,,8.302418333,225,,,,,0,8.358027584,,,,8.319372373,8.270205657,,,,,,,2.148208618,2.065811157
2.5,8.628137939,6.816170268,23.94732591,102.1481875,8.69222421,8.657637969,8.60338504,0.881958008,2.078933716,2.5,0.25,0,,8.315647028,224,,,,,0,8.379733299,,,,8.345147058,8.29089413,,,,,,,2.148208618,2.066040039
2.516666667,8.629155182,7.260440992,23.957486,102.1585,8.691885129,8.657637969,8.603724121,0.881881714,2.07901001,2.516666667,0.251666667,0,,8.296357187,224,,,,,0,8.359087134,,,,8.324839974,8.270926126,,,,,,,2.148284912,2.065887451
2.533333333,8.627459778,6.766085468,23.94877736,102.1585,8.691885129,8.657637969,8.603045959,0.881652832,2.07901001,2.533333333,0.253333333,0,,8.31727312,225,,,,,0,8.381698472,,,,8.347451311,8.292859302,,,,,,,2.148208618,2.065887451
2.55,8.626781616,7.145431452,23.957486,102.1464688,8.687137998,8.665436827,8.602706879,0.881652832,2.078933716,2.55,0.255,0,,8.299255332,224,,,,,0,8.359611714,,,,8.337910543,8.275180595,,,,,,,2.148208618,2.065734863
2.566666667,8.629155182,6.774432934,23.95168026,102.1550625,8.674931089,8.665775908,8.603724121,0.88180542,2.079086304,2.566666667,0.256666667,0,,8.318602035,224,,,,,0,8.364377943,,,,8.355222762,8.293170975,,,,,,,2.148284912,2.065887451
2.583333333,8.629155182,6.708580697,23.95168026,102.1567813,8.67527017,8.665436827,8.603724121,0.881958008,2.078933716,2.583333333,0.258333333,0,,8.32162083,225,,,,,0,8.367735818,,,,8.357902475,8.296189769,,,,,,,2.148208618,2.065811157
2.6,8.627459778,6.794837853,23.94006859,102.151625,8.673235685,8.657977049,8.604063202,0.88218689,2.079086304,2.6,0.26,0,,8.315906232,224,,,,,0,8.36168214,,,,8.346423504,8.292509656,,,,,,,2.148284912,2.065963745
2.616666667,8.62847702,6.809677794,23.93716564,102.1619375,8.671540281,8.652212676,8.602367798,0.88180542,2.078933716,2.616666667,0.261666667,0,,8.316226747,224,,,,,0,8.359290008,,,,8.339962403,8.290117525,,,,,,,2.148208618,2.065887451
2.633333333,8.629494262,6.81802526,23.94732591,102.1550625,8.674931089,8.652212676,8.603045959,0.881576538,2.079086304,2.633333333,0.263333333,0,,8.316918309,225,,,,,0,8.362355135,,,,8.339636722,8.290470006,,,,,,,2.148284912,2.065734863
2.65,8.621695404,6.81060529,23.96038885,102.1585,8.674252928,8.657637969,8.602367798,0.881729126,2.078933716,2.65,0.265,0,,8.309532871,224,,,,,0,8.362090395,,,,8.345475436,8.290205265,,,,,,,2.148208618,2.065734863
2.666666667,8.623051727,6.81802526,23.95603457,102.1499063,8.673913847,8.657298888,8.603045959,0.881500244,2.07901001,2.666666667,0.266666667,0,,8.310524667,224,,,,,0,8.361386787,,,,8.344771828,8.290518899,,,,,,,2.148208618,2.065811157
2.683333333,8.617626434,6.840285171,23.96764592,102.151625,8.682051786,8.657637969,8.601689636,0.881271362,2.079086304,2.683333333,0.268333333,0,,8.304144371,225,,,,,0,8.368569723,,,,8.344155905,8.288207573,,,,,,,2.148284912,2.065887451
2.7,8.61593103,7.68152431,23.95893743,102.151625,8.682390867,8.666454069,8.599655151,0.880661011,2.07901001,2.7,0.27,0,,8.263840949,224,,,,,0,8.330300785,,,,8.314363988,8.24756507,,,,,,,2.148208618,2.065887451
2.716666667,8.614574707,7.905978413,23.9531317,102.1550625,8.682390867,8.665775908,8.598637909,0.880661011,2.079086304,2.716666667,0.271666667,0,,8.25215877,224,,,,,0,8.31997493,,,,8.303359971,8.236221972,,,,,,,2.148284912,2.065963745
2.733333333,8.616609192,6.819880253,23.95603457,102.1533438,8.673913847,8.665436827,8.598298828,0.880508423,2.079086304,2.733333333,0.273333333,0,,8.303997102,225,,,,,0,8.361301757,,,,8.352824737,8.285686738,,,,,,,2.148284912,2.065887451
2.75,8.61593103,6.818952756,23.94587445,102.1464688,8.674592008,8.656959807,8.598298828,0.880203247,2.078933716,2.75,0.275,0,,8.303304402,224,,,,,0,8.36196538,,,,8.344333178,8.2856722,,,,,,,2.148208618,2.065963745
2.766666667,8.616270111,6.849560134,23.95022881,102.1464688,8.674931089,8.658994292,8.598298828,0.880126953,2.078933716,2.766666667,0.276666667,0,,8.302264801,224,,,,,0,8.360925779,,,,8.344988982,8.284293518,,,,,,,2.148208618,2.065887451
2.783333333,8.616948273,6.822662742,23.94297153,102.151625,8.670523039,8.656281645,8.598298828,0.880126953,2.079086304,2.783333333,0.278333333,0,,8.304135236,225,,,,,0,8.357710002,,,,8.343468608,8.285485791,,,,,,,2.148284912,2.066040039
2.8,8.616270111,6.840285171,23.94732591,102.1567813,8.671540281,8.657637969,8.598298828,0.880279541,2.07901001,2.8,0.28,0,,8.30267364,224,,,,,0,8.35794381,,,,8.344041497,8.284702357,,,,,,,2.148284912,2.065811157
2.816666667,8.611183899,6.847705142,23.94442299,102.1499063,8.665775908,8.657298888,8.598298828,0.880355835,2.079086304,2.816666667,0.281666667,0,,8.29723088,224,,,,,0,8.351822888,,,,8.343345868,8.284345808,,,,,,,2.148284912,2.065887451
2.833333333,8.61152298,6.832865201,23.95893743,102.1550625,8.658994292,8.657298888,8.598298828,0.880126953,2.07901001,2.833333333,0.283333333,0,,8.298332008,225,,,,,0,8.34580332,,,,8.344107916,8.285107856,,,,,,,2.148284912,2.065811157
2.85,8.611183899,6.837502682,23.94877736,102.151625,8.65831613,8.657637969,8.598298828,0.880508423,2.07901001,2.85,0.285,0,,8.297723167,224,,,,,0,8.344855398,,,,8.344177237,8.284838096,,,,,,,2.148208618,2.065887451
2.866666667,8.612201142,7.611962088,23.96038885,102.151625,8.652551757,8.657637969,8.598637909,0.880050659,2.07901001,2.866666667,0.286666667,0,,8.263308604,224,,,,,0,8.303659219,,,,8.308745431,8.249745371,,,,,,,2.148284912,2.065887451
2.883333333,8.613218384,6.848632638,23.95893743,102.1481875,8.651534514,8.664419585,8.598298828,0.879974365,2.07901001,2.883333333,0.288333333,0,,8.299304696,225,,,,,0,8.337620826,,,,8.350505897,8.28438514,,,,,,,2.148208618,2.065887451
2.9,8.61152298,6.848632638,23.95603457,102.151625,8.657637969,8.663741423,8.598298828,0.879821777,2.07901001,2.9,0.29,0,,8.297592928,224,,,,,0,8.343707917,,,,8.349811371,8.284368776,,,,,,,2.148208618,2.065811157
2.916666667,8.61593103,6.839357675,23.95458314,102.1550625,8.665436827,8.664419585,8.598298828,0.879821777,2.078933716,2.916666667,0.291666667,0,,8.302417955,224,,,,,0,8.351923752,,,,8.350906509,8.284785753,,,,,,,2.148208618,2.065887451
2.933333333,8.616270111,6.806895305,23.9531317,102.1533438,8.67086212,8.676287412,8.598298828,0.879592896,2.079086304,2.933333333,0.293333333,0,,8.304236962,225,,,,,0,8.358828971,,,,8.364254263,8.286265679,,,,,,,2.148208618,2.065963745
2.95,8.622712646,6.827300223,23.957486,102.1550625,8.682729948,8.677304655,8.598298828,0.879898071,2.079238892,2.95,0.295,0,,8.309768594,224,,,,,0,8.369785895,,,,8.364360603,8.285354776,,,,,,,2.148208618,2.065963745
2.966666667,8.621356323,6.817097764,23.94297153,102.1413125,8.687477079,8.677304655,8.598298828,0.879974365,2.07901001,2.966666667,0.296666667,0,,8.308798435,224,,,,,0,8.374919191,,,,8.364746767,8.28574094,,,,,,,2.148284912,2.065811157
2.983333333,8.627120697,6.840285171,23.95168026,102.1533438,8.691546048,8.676965574,8.598298828,0.879745483,2.07901001,2.983333333,0.298333333,0,,8.313548756,225,,,,,0,8.377974108,,,,8.363393634,8.284726888,,,,,,,2.148284912,2.065887451
3,8.626781616,6.848632638,23.94006859,102.1499063,8.691546048,8.677304655,8.597959747,0.879974365,2.079086304,3,0.3,0,,8.312761498,224,,,,,0,8.377525931,,,,8.363284537,8.28393963,,,,,,,2.148208618,2.065734863
3.016666667,8.62847702,7.621237051,23.94006859,102.1567813,8.69663226,8.665097746,8.598298828,0.880050659,2.07901001,3.016666667,0.301666667,0,,8.279031827,224,,,,,0,8.347187067,,,,8.315652553,8.248853635,,,,,,,2.148284912,2.065887451
3.033333333,8.627798858,6.869037556,23.95022881,102.151625,8.702735715,8.665436827,8.598298828,0.880279541,2.07901001,3.033333333,0.303333333,0,,8.312900642,225,,,,,0,8.387837499,,,,8.350538611,8.283400612,,,,,,,2.148284912,2.065811157
3.05,8.634919555,6.834720193,23.93861712,102.1533438,8.708839169,8.664419585,8.598298828,0.880279541,2.079086304,3.05,0.305,0,,8.321529168,224,,,,,0,8.395448782,,,,8.351029197,8.284908441,,,,,,,2.148284912,2.065887451
3.066666667,8.636275878,7.646279451,23.94732591,102.1550625,8.712569058,8.676626493,8.597959747,0.880355835,2.07901001,3.066666667,0.306666667,0,,8.285728176,224,,,,,0,8.362021355,,,,8.32607879,8.247412045,,,,,,,2.148208618,2.065811157
3.083333333,8.635258636,6.851415127,23.94877736,102.1550625,8.712569058,8.676287412,8.597959747,0.880126953,2.07901001,3.083333333,0.308333333,0,,8.321160097,225,,,,,0,8.398470519,,,,8.362188874,8.283861209,,,,,,,2.148208618,2.065887451
3.1,8.62847702,6.816170268,23.94877736,102.1499063,8.708839169,8.676965574,8.597959747,0.880279541,2.07901001,3.1,0.31,0,,8.315994258,224,,,,,0,8.396356407,,,,8.364482812,8.285476986,,,,,,,2.148208618,2.065811157
3.116666667,8.630850586,6.881095008,23.9531317,102.1567813,8.702735715,8.677643736,8.598298828,0.880432129,2.079086304,3.116666667,0.311666667,0,,8.315416067,224,,,,,0,8.387301196,,,,8.362209217,8.28286431,,,,,,,2.148208618,2.065811157
3.133333333,8.629833343,6.972917141,23.93861712,102.1550625,8.702735715,8.684086271,8.598298828,0.880508423,2.078933716,3.133333333,0.313333333,0,,8.310106252,225,,,,,0,8.383008624,,,,8.36435918,8.278571737,,,,,,,2.148284912,2.065963745
3.15,8.629494262,6.856052608,23.94297153,102.1533438,8.691546048,8.68374719,8.597959747,0.880355835,2.078933716,3.15,0.315,0,,8.315150329,224,,,,,0,8.377202115,,,,8.369403257,8.283615814,,,,,,,2.148208618,2.065963745
3.166666667,8.62847702,6.878312519,23.94587445,102.1602188,8.687477079,8.68374719,8.596942505,0.880279541,2.078933716,3.166666667,0.316666667,0,,8.313128941,224,,,,,0,8.372129,,,,8.368399111,8.281594426,,,,,,,2.148284912,2.065811157
3.183333333,8.630850586,6.84306766,23.9531317,102.1533438,8.687477079,8.683408109,8.596603424,0.880737305,2.07901001,3.183333333,0.318333333,0,,8.317159269,225,,,,,0,8.373785762,,,,8.369716793,8.282912107,,,,,,,2.148284912,2.065963745
3.2,8.624747131,6.87553003,23.95168026,102.1499063,8.68815524,8.676626493,8.597620667,0.880737305,2.07901001,3.2,0.32,0,,8.309559498,224,,,,,0,8.372967607,,,,8.36143886,8.282433033,,,,,,,2.148208618,2.065887451
