Latest: Time (min),Latest: Dissolved Oxygen (mg/L),Latest: Salinity (ppt),Latest: Temperature (°C),Latest: Pressure 3 (kPa),Latest: Dissolved Oxygen 2 (mg/L),Latest: Dissolved Oxygen 3 (mg/L),Latest: Dissolved Oxygen 4 (mg/L),Latest: FlowV3 (V),Latest: FlowV4 (V),Latest: FlowV2 (V),Latest: Potential (V),Latest: Time-run (min),Latest: Sawtooth,Latest: PWM(Circ=1 Flush=0),Latest: Flag,Latest: DO1cor (mg/L),Latest: NoSlopeSamples,Latest: DO1slope ((mg/L)/min),Latest: VO2-1 (mg/kg/h),Latest: collapse(Time) (min),Latest: collapse(VO2-1) (mg/kg/h),Latest: NoRestSamples,Latest: DO2cor (mg/L),Latest: DO2slope ((mg/L)/min),Latest: VO2-2 (mg/kg/h),Latest: collapse(VO2-2) (mg/kg/h),Latest: DO3cor (mg/L),Latest: DO4cor (mg/L),Latest: DO3slope ((mg/L)/min),Latest: DO4slope ((mg/L)min),Latest: VO2-3 (mg/kg/h),Latest: VO2-4 (mg/kg/h),Latest: collapse(VO2-3) (mg/kg/h),Latest: collapse(VO2-4) (mg/kg/h)
1.683333333,9.004379803,3.480893594,24.08955145,911.3206604,8.533735656,8.500505738,8.865017595,2.15965271,2.1068573,2.089080811,2.247085571,1.683333333,0.168333333,0,,8.845202084,225,,,,,0,8.374557937,,,,8.341328019,8.705839876,,,,,,
1.7,9.004718884,3.455851194,24.09100256,911.3547119,8.534074737,8.502201142,8.870781969,2.124786377,2.106704712,2.088928223,2.247085571,1.7,0.17,0,,8.846690416,224,,,,,0,8.376046269,,,,8.344172674,8.712753501,,,,,,
1.716666667,9.005397046,3.666392853,24.10261133,911.3206604,8.53983911,8.503218384,8.876546342,2.11265564,2.1068573,2.089080811,2.247238159,1.716666667,0.171666667,0,,8.837775647,224,,,,,0,8.372217712,,,,8.335596986,8.708924944,,,,,,
1.733333333,9.005397046,3.431736291,24.09825806,911.3887634,8.53983911,8.501183899,8.886040605,2.087554932,2.106552124,2.089004517,2.247161865,1.733333333,0.173333333,0,,8.848491588,225,,,,,0,8.382933653,,,,8.344278442,8.729135147,,,,,,
1.75,9.004718884,3.489241061,24.08810034,911.3547119,8.53983911,8.501862061,8.89248314,2.050323486,2.106781006,2.089004517,2.247009277,1.75,0.175,0,,8.845155316,224,,,,,0,8.380275542,,,,8.342298493,8.732919572,,,,,,
1.766666667,9.004718884,3.787894868,24.09680697,911.3717377,8.540178191,8.500166657,8.898247514,2.084884644,2.1068573,2.089080811,2.247161865,1.766666667,0.176666667,0,,8.831524706,224,,,,,0,8.366984013,,,,8.326972479,8.725053336,,,,,,
1.783333333,9.004040722,3.415041357,24.08955145,911.3887634,8.540517272,8.502201142,8.902655564,2.150650024,2.106781006,2.089157104,2.247238159,1.783333333,0.178333333,0,,8.847874359,225,,,,,0,8.384350909,,,,8.346034778,8.746489201,,,,,,
1.8,9.004040722,3.660827875,24.08229585,911.3547119,8.540856353,8.501183899,8.907402695,2.157592773,2.106704712,2.089080811,2.247314453,1.8,0.18,0,,8.836613135,224,,,,,0,8.373428765,,,,8.333756311,8.739975107,,,,,,
1.816666667,9.004379803,3.414113861,24.09245367,911.3206604,8.535770141,8.501862061,8.912827988,2.157669067,2.106704712,2.089004517,2.247390747,1.816666667,0.181666667,0,,8.84826393,224,,,,,0,8.379654267,,,,8.345746187,8.756712114,,,,,,
1.833333333,8.997259107,3.467908646,24.09245367,911.3376862,8.53543106,8.501183899,8.918931442,2.157592773,2.106781006,2.089157104,2.247390747,1.833333333,0.183333333,0,,8.838683379,225,,,,,0,8.376855333,,,,8.342608172,8.760355715,,,,,,
1.85,8.997937268,3.507790987,24.07504016,911.3376862,8.530005767,8.500844818,8.925373977,2.157592773,2.106704712,2.089080811,2.193450928,1.85,0.185,0,,8.837488043,224,,,,,0,8.369556542,,,,8.340395594,8.764924752,,,,,,
1.866666667,8.992511975,3.519848439,24.09390477,911.2695831,8.529666686,8.501862061,8.928764785,2.157516479,2.106781006,2.089080811,2.157745361,1.866666667,0.186666667,0,,8.83156538,224,,,,,0,8.368720091,,,,8.340915465,8.76781819,,,,,,
1.883333333,8.992511975,4.400969918,24.08229585,911.3887634,8.523563232,8.500505738,8.935207321,2.157745361,2.106933594,2.089004517,2.137756348,1.883333333,0.188333333,0,,8.791234067,225,,,,,0,8.322285323,,,,8.299227829,8.733929412,,,,,,
1.9,8.985391279,3.39927392,24.07358901,911.3887634,8.516781616,8.501862061,8.941310775,2.157592773,2.1068573,2.088851929,2.117080688,1.9,0.19,0,,8.829901687,224,,,,,0,8.361292025,,,,8.34637247,8.785821184,,,,,,
1.916666667,8.985730359,4.1050986,24.07504016,911.3717377,8.517459778,8.499149414,8.941649856,2.157745361,2.106781006,2.088851929,2.066879272,1.916666667,0.191666667,0,,8.797959796,224,,,,,0,8.329689214,,,,8.311378851,8.753879293,,,,,,
1.933333333,8.985391279,3.463271165,24.08084471,911.3547119,8.516781616,8.500505738,8.945718825,2.157516479,2.1068573,2.089004517,2.02911377,1.933333333,0.193333333,0,,8.826994828,225,,,,,0,8.358385165,,,,8.342109287,8.787322374,,,,,,
1.95,8.985391279,3.490168557,24.06778439,911.3887634,8.517120697,8.501183899,8.949787795,2.157745361,2.106704712,2.088928223,2.029342651,1.95,0.195,0,,8.825727448,224,,,,,0,8.357456866,,,,8.341520068,8.790123964,,,,,,
1.966666667,8.985730359,3.452141209,24.07794244,911.2695831,8.512373566,8.500844818,8.954874007,2.157745361,2.106704712,2.089157104,2.029342651,1.966666667,0.196666667,0,,8.827834776,224,,,,,0,8.354477982,,,,8.342949235,8.796978423,,,,,,
1.983333333,8.985391279,3.446576231,24.0851981,911.3547119,8.512373566,8.499149414,8.955891249,2.157669067,2.1068573,2.089004517,2.029571533,1.983333333,0.198333333,0,,8.827770625,225,,,,,0,8.354752912,,,,8.341528761,8.798270596,,,,,,
2,8.985391279,3.436373772,24.06343088,911.3036346,8.512034485,8.501862061,8.963011946,2.157516479,2.106781006,2.089080811,2.044754028,2,0.2,0,,8.828176167,224,,,,,0,8.354819373,,,,8.344646949,8.805796834,,,,,,
2.016666667,8.975897016,3.463271165,24.07213786,911.3717377,8.512034485,8.499488495,8.963351027,2.157745361,2.106704712,2.088928223,2.069244385,2.016666667,0.201666667,0,,8.817475961,224,,,,,0,8.35361343,,,,8.34106744,8.804929972,,,,,,
2.033333333,8.985052198,3.39185395,24.06343088,911.2695831,8.505252869,8.500166657,8.963011946,2.157592773,2.106781006,2.089004517,2.071380615,2.033333333,0.203333333,0,,8.829873881,225,,,,,0,8.350074552,,,,8.34498834,8.807833629,,,,,,
2.05,8.985391279,3.397418928,24.07358901,911.3547119,8.506609192,8.500166657,8.966402754,2.157669067,2.106704712,2.088928223,2.071304321,2.05,0.205,0,,8.829986538,224,,,,,0,8.351204452,,,,8.344761917,8.810998014,,,,,,
2.066666667,8.98606944,3.444721239,24.06778439,911.2866089,8.499827576,8.499488495,8.967419996,2.157821655,2.1068573,2.088928223,2.071304321,2.066666667,0.206666667,0,,8.828484676,224,,,,,0,8.342242812,,,,8.341903731,8.809835232,,,,,,
2.083333333,8.986408521,3.427098809,24.04746777,911.3887634,8.499488495,8.500166657,8.970810804,2.157745361,2.106781006,2.089080811,2.071304321,2.083333333,0.208333333,0,,8.829573035,225,,,,,0,8.342653009,,,,8.343331171,8.813975318,,,,,,
2.1,8.985052198,3.452141209,24.05907735,911.4398407,8.500505738,8.501183899,8.972845289,2.157669067,2.106781006,2.088928223,2.071380615,2.1,0.21,0,,8.827103445,224,,,,,0,8.342556985,,,,8.343235146,8.814896536,,,,,,
2.116666667,8.986408521,3.433591283,24.05037019,911.3376862,8.500166657,8.500844818,8.978609663,2.157745361,2.106781006,2.089080811,2.071380615,2.116666667,0.211666667,0,,8.829284066,224,,,,,0,8.343042202,,,,8.343720363,8.821485207,,,,,,
2.133333333,8.985391279,4.025333919,24.04021167,911.3547119,8.499488495,8.501183899,8.979287824,2.157669067,2.106933594,2.089004517,2.071380615,2.133333333,0.213333333,0,,8.801154667,225,,,,,0,8.315251884,,,,8.316947288,8.795051212,,,,,,
2.15,8.985052198,3.620945535,24.0416629,911.3036346,8.498810334,8.499827576,8.984374036,2.157669067,2.1068573,2.089080811,2.071228027,2.15,0.215,0,,8.819328448,224,,,,,0,8.333086584,,,,8.334103826,8.818650286,,,,,,
2.166666667,8.986747602,3.451213713,24.03005299,911.2695831,8.499827576,8.501862061,8.991155652,2.157592773,2.106704712,2.088928223,2.071304321,2.166666667,0.216666667,0,,8.828759361,224,,,,,0,8.341839336,,,,8.34387382,8.833167412,,,,,,
2.183333333,8.985730359,3.428953802,24.03150425,911.2866089,8.500166657,8.499827576,8.994207379,2.157745361,2.1068573,2.089004517,2.071304321,2.183333333,0.218333333,0,,8.828765198,225,,,,,0,8.343201496,,,,8.342862415,8.837242218,,,,,,
2.2,8.976914259,3.441011254,24.03730921,911.3206604,8.503557465,8.500505738,8.994207379,2.157669067,2.106781006,2.088928223,2.071456909,2.2,0.22,0,,8.819413499,224,,,,,0,8.346056706,,,,8.343004978,8.83670662,,,,,,
2.216666667,8.975218855,3.411331372,24.03585798,911.2355316,8.506270111,8.502201142,8.999971753,2.157821655,2.106781006,2.089080811,2.071228027,2.216666667,0.221666667,0,,8.819072541,224,,,,,0,8.350123798,,,,8.346054828,8.843825439,,,,,,
2.233333333,8.977253339,3.428026306,24.04021167,911.3036346,8.511695404,8.50152298,8.999971753,2.157592773,2.106933594,2.089157104,2.071228027,2.233333333,0.223333333,0,,8.820355064,225,,,,,0,8.354797128,,,,8.344624704,8.843073477,,,,,,
2.25,8.978609663,3.829632201,24.03585798,911.4057892,8.511695404,8.499488495,9.00709245,2.157669067,2.106781006,2.089004517,2.071380615,2.25,0.225,0,,8.803316534,224,,,,,0,8.336402275,,,,8.324195366,8.831799321,,,,,,
2.266666667,8.97759242,3.433591283,24.03005299,911.2525574,8.504913788,8.499488495,9.00709245,2.157745361,2.106704712,2.089004517,2.071151733,2.266666667,0.226666667,0,,8.820410892,224,,,,,0,8.34773226,,,,8.342306967,8.849910922,,,,,,
2.283333333,8.979965986,4.291525355,24.04456534,911.3717377,8.505252869,8.500166657,9.00709245,2.157821655,2.1068573,2.089080811,2.071304321,2.283333333,0.228333333,0,,8.783561268,225,,,,,0,8.308848151,,,,8.303761939,8.810687732,,,,,,
2.3,8.97759242,3.417823846,24.04021167,911.3887634,8.512712646,8.499827576,9.007770611,2.157669067,2.106781006,2.089004517,2.071304321,2.3,0.23,0,,8.821161104,224,,,,,0,8.35628133,,,,8.343396259,8.851339295,,,,,,
2.316666667,8.978609663,3.444721239,24.04456534,911.3547119,8.504913788,8.499827576,9.007770611,2.157745361,2.106704712,2.089004517,2.071304321,2.316666667,0.231666667,0,,8.820959539,224,,,,,0,8.347263665,,,,8.342177453,8.850120488,,,,,,
2.333333333,8.985391279,3.41689635,24.06343088,911.3036346,8.50593103,8.500505738,9.008448773,2.157745361,2.106933594,2.089080811,2.071380615,2.333333333,0.233333333,0,,8.829067265,225,,,,,0,8.349607017,,,,8.344181724,8.852124759,,,,,,
2.35,8.985730359,3.431736291,24.05762616,911.3206604,8.504913788,8.499827576,9.00743153,2.157745361,2.106933594,2.089080811,2.071228027,2.35,0.235,0,,8.828711141,224,,,,,0,8.34789457,,,,8.342808358,8.850412312,,,,,,
2.366666667,8.98606944,3.39185395,24.05182139,911.3036346,8.50593103,8.499149414,9.006753369,2.157745361,2.106781006,2.089309692,2.071228027,2.366666667,0.236666667,0,,8.830858949,224,,,,,0,8.35072054,,,,8.343938924,8.851542878,,,,,,
2.383333333,8.985391279,3.403911402,24.06197971,911.3887634,8.511356323,8.498810334,9.013534985,2.157669067,2.106781006,2.089004517,2.071228027,2.383333333,0.238333333,0,,8.829657296,225,,,,,0,8.35562234,,,,8.343076351,8.857801002,,,,,,
2.4,8.98606944,3.421533831,24.06052853,911.3206604,8.516103454,8.499149414,9.013195904,2.157745361,2.106781006,2.089080811,2.071304321,2.4,0.24,0,,8.829525149,224,,,,,0,8.359559163,,,,8.342605123,8.856651613,,,,,,
2.416666667,8.984713117,3.433591283,24.06343088,911.3206604,8.516103454,8.499827576,9.013195904,2.157745361,2.106781006,2.088928223,2.071304321,2.416666667,0.241666667,0,,8.827625305,224,,,,,0,8.359015643,,,,8.342739764,8.856108092,,,,,,
2.433333333,8.990816571,3.41689635,24.04746777,911.2525574,8.521867828,8.499827576,9.016586712,2.157821655,2.106781006,2.089080811,2.071228027,2.433333333,0.243333333,0,,8.834447984,225,,,,,0,8.365499241,,,,8.343458989,8.860218125,,,,,,
2.45,8.99013841,3.550455816,24.06488205,911.3547119,8.521528747,8.500166657,9.016586712,2.157745361,2.106933594,2.088928223,2.071380615,2.45,0.245,0,,8.827708219,224,,,,,0,8.359098556,,,,8.337736466,8.854156521,,,,,,
2.466666667,8.990477491,4.116228556,24.05617497,911.3547119,8.520511505,8.499149414,9.01590855,2.157745361,2.106704712,2.089004517,2.071304321,2.466666667,0.246666667,0,,8.802134423,224,,,,,0,8.332168437,,,,8.310806347,8.827565483,,,,,,
2.483333333,8.984034955,3.405766394,24.05037019,911.3036346,8.520511505,8.499149414,9.023707409,2.157669067,2.106781006,2.089004517,2.071380615,2.483333333,0.248333333,0,,8.828183794,225,,,,,0,8.364660343,,,,8.343298253,8.867856247,,,,,,
2.5,8.99013841,3.426171313,24.06488205,911.2866089,8.521189666,8.499149414,9.02438557,2.157745361,2.106781006,2.089004517,2.071228027,2.5,0.25,0,,8.833394124,224,,,,,0,8.364445381,,,,8.342405129,8.867641285,,,,,,
2.516666667,8.985391279,3.403911402,24.06197971,911.2695831,8.521189666,8.499149414,9.023368328,2.157821655,2.106704712,2.089233398,2.071304321,2.516666667,0.251666667,0,,8.829657296,224,,,,,0,8.365455683,,,,8.343415431,8.867634345,,,,,,
2.533333333,8.983695875,3.450286217,24.06343088,911.2525574,8.515425293,8.499488495,9.023368328,2.157516479,2.106781006,2.089080811,2.071304321,2.533333333,0.253333333,0,,8.825844265,225,,,,,0,8.357573683,,,,8.341636885,8.865516718,,,,,,
2.55,8.984034955,3.407621387,24.04746777,911.3206604,8.516442535,8.499149414,9.023707409,2.157669067,2.106933594,2.089080811,2.071380615,2.55,0.255,0,,8.828090821,224,,,,,0,8.360498401,,,,8.34320528,8.867763275,,,,,,
2.566666667,8.983017713,3.390926454,24.06488205,911.2695831,8.511356323,8.499149414,9.02438557,2.157745361,2.106933594,2.089080811,2.071304321,2.566666667,0.256666667,0,,8.827885848,224,,,,,0,8.356224459,,,,8.34401755,8.869253706,,,,,,
2.583333333,8.984034955,3.44935872,24.04746777,911.2525574,8.509321838,8.498810334,9.016925793,2.157745361,2.106781006,2.088928223,2.071228027,2.583333333,0.258333333,0,,8.826180782,225,,,,,0,8.351467665,,,,8.34095616,8.859071619,,,,,,
2.6,8.983695875,3.402056409,24.06197971,911.3376862,8.504235626,8.499149414,9.016247631,2.157669067,2.1068573,2.089080811,2.071304321,2.6,0.26,0,,8.82804676,224,,,,,0,8.348586512,,,,8.3435003,8.860598517,,,,,,
2.616666667,8.983695875,3.421533831,24.06488205,911.3206604,8.504574707,8.499488495,9.016586712,2.157821655,2.1068573,2.089004517,2.071380615,2.616666667,0.261666667,0,,8.82716375,224,,,,,0,8.348042582,,,,8.34295637,8.860054587,,,,,,
2.633333333,8.984034955,3.401128913,24.05037019,911.2185059,8.504913788,8.498810334,9.016925793,2.157745361,2.1068573,2.089157104,2.071228027,2.633333333,0.263333333,0,,8.828396009,225,,,,,0,8.349274842,,,,8.343171388,8.861286847,,,,,,
2.65,8.988782087,3.414113861,24.06343088,911.3206604,8.505252869,8.499149414,9.01590855,2.157745361,2.106933594,2.089157104,2.071304321,2.65,0.265,0,,8.832585373,224,,,,,0,8.349056155,,,,8.3429527,8.859711836,,,,,,
2.666666667,8.989799329,3.410403876,24.06343088,911.3036346,8.504574707,8.499827576,9.01590855,2.157821655,2.107009888,2.089233398,2.071228027,2.666666667,0.266666667,0,,8.833772348,224,,,,,0,8.348547726,,,,8.343800595,8.859881569,,,,,,
2.683333333,8.982678632,3.40947638,24.05617497,911.2525574,8.505252869,8.499149414,9.016586712,2.157745361,2.1068573,2.089080811,2.071304321,2.683333333,0.268333333,0,,8.826673874,225,,,,,0,8.349248111,,,,8.343144656,8.860581954,,,,,,
2.7,8.983017713,3.453068705,24.06343088,911.3376862,8.511017242,8.498810334,9.015230389,2.157669067,2.1068573,2.089004517,2.071304321,2.7,0.27,0,,8.825038803,224,,,,,0,8.353038333,,,,8.340831424,8.857251479,,,,,,
2.716666667,8.983017713,3.46698115,24.04891898,911.3036346,8.511695404,8.498810334,9.016925793,2.157745361,2.106781006,2.089004517,2.071228027,2.716666667,0.271666667,0,,8.824361192,224,,,,,0,8.353038883,,,,8.340153812,8.858269272,,,,,,
2.733333333,8.983695875,3.417823846,24.05182139,911.2355316,8.511695404,8.498810334,9.023707409,2.157821655,2.106781006,2.089080811,2.071304321,2.733333333,0.273333333,0,,8.827297007,225,,,,,0,8.355296536,,,,8.342411466,8.867308541,,,,,,
2.75,8.989799329,3.836124675,24.06343088,911.3036346,8.515764374,8.498810334,9.02438557,2.157745361,2.106781006,2.089233398,2.071380615,2.75,0.275,0,,8.814295496,224,,,,,0,8.340260541,,,,8.323306501,8.848881737,,,,,,
2.766666667,8.983017713,3.406693891,24.06343088,911.2525574,8.517120697,8.498810334,9.024724651,2.157745361,2.106933594,2.089004517,2.071380615,2.766666667,0.276666667,0,,8.827160465,224,,,,,0,8.361263449,,,,8.342953086,8.868867403,,,,,,
2.783333333,8.982678632,3.396491432,24.05182139,911.3206604,8.515764374,8.498471253,9.023707409,2.157821655,2.106704712,2.089233398,2.071304321,2.783333333,0.278333333,0,,8.827255931,225,,,,,0,8.360341673,,,,8.343048552,8.868284708,,,,,,
2.8,8.982000471,3.389998957,24.05182139,911.2866089,8.511695404,8.498810334,9.02438557,2.157592773,2.106704712,2.089080811,2.071228027,2.8,0.28,0,,8.826874864,224,,,,,0,8.356569797,,,,8.343684727,8.869259964,,,,,,
2.816666667,8.983695875,3.400201417,24.05327259,911.2185059,8.511356323,8.498132172,9.023707409,2.157669067,2.1068573,2.089080811,2.071380615,2.816666667,0.281666667,0,,8.828107439,224,,,,,0,8.355767887,,,,8.342543736,8.868118973,,,,,,
2.833333333,8.981322309,3.387216469,24.05472378,911.2355316,8.515086212,8.498810334,9.02438557,2.157592773,2.106628418,2.089080811,2.071456909,2.833333333,0.283333333,0,,8.826332064,225,,,,,0,8.360095966,,,,8.343820088,8.869395325,,,,,,
2.85,8.982000471,3.375159017,24.06633322,911.2866089,8.511695404,8.498810334,9.02404649,2.157745361,2.1068573,2.089080811,2.071304321,2.85,0.285,0,,8.827593952,224,,,,,0,8.357288885,,,,8.344403815,8.869639971,,,,,,
2.866666667,8.982000471,3.415041357,24.06778439,911.2695831,8.512034485,8.498810334,9.016586712,2.157592773,2.106781006,2.089080811,2.071380615,2.866666667,0.286666667,0,,8.825773464,224,,,,,0,8.355807478,,,,8.342583327,8.860359705,,,,,,
2.883333333,8.982000471,3.377941506,24.05327259,911.3206604,8.504574707,8.498810334,9.016586712,2.157669067,2.106781006,2.089004517,2.071380615,2.883333333,0.288333333,0,,8.827430617,225,,,,,0,8.350004854,,,,8.34424048,8.862016858,,,,,,
2.9,8.988103925,3.376086513,24.06633322,911.3036346,8.503557465,8.49745401,9.01590855,2.157745361,2.106781006,2.089004517,2.071228027,2.9,0.29,0,,8.833654975,224,,,,,0,8.349108515,,,,8.343005061,8.861459601,,,,,,
2.916666667,8.98166139,3.347334128,24.0706867,911.2866089,8.498132172,8.497793091,9.013195904,2.157821655,2.106933594,2.089080811,2.071304321,2.916666667,0.291666667,0,,8.828539699,224,,,,,0,8.345010482,,,,8.344671401,8.860074213,,,,,,
2.933333333,8.980644147,3.432663787,24.05907735,911.2525574,8.498132172,8.498132172,9.012178662,2.157745361,2.106781006,2.089080811,2.071304321,2.933333333,0.293333333,0,,8.823586562,225,,,,,0,8.341074586,,,,8.341074586,8.855121076,,,,,,
2.95,8.987425763,3.337131669,24.06633322,911.2866089,8.502201142,8.497793091,9.012856823,2.157745361,2.106933594,2.088928223,2.071304321,2.95,0.295,0,,8.834758917,224,,,,,0,8.349534295,,,,8.345126245,8.860189977,,,,,,
2.966666667,8.987764844,3.407621387,24.05762616,911.3036346,8.504913788,8.498132172,9.007770611,2.157669067,2.1068573,2.089004517,2.071380615,2.966666667,0.296666667,0,,8.831849004,224,,,,,0,8.348997948,,,,8.342216332,8.851854771,,,,,,
2.983333333,8.987764844,3.420606335,24.06633322,911.3376862,8.511017242,8.498810334,9.007770611,2.157821655,2.106781006,2.089004517,2.071228027,2.983333333,0.298333333,0,,8.831279205,225,,,,,0,8.354531603,,,,8.342324694,8.851284972,,,,,,
3,8.987425763,3.342696646,24.0706867,911.3036346,8.511356323,8.498471253,9.000988995,2.157745361,2.106704712,2.089157104,2.071304321,3,0.3,0,,8.834516211,224,,,,,0,8.358446771,,,,8.345561701,8.848079443,,,,,,
3.016666667,8.986747602,3.386288972,24.07504016,911.2185059,8.514747131,8.498132172,8.998954511,2.157821655,2.1068573,2.089004517,2.071380615,3.016666667,0.301666667,0,,8.831855978,224,,,,,0,8.359855508,,,,8.343240549,8.844062887,,,,,,
3.033333333,8.978609663,3.386288972,24.0764913,911.2185059,8.520850586,8.498471253,8.999971753,2.157745361,2.1068573,2.089004517,2.071304321,3.033333333,0.303333333,0,,8.823722049,225,,,,,0,8.365962972,,,,8.343583639,8.845084139,,,,,,
3.05,8.978270582,3.421533831,24.07213786,911.3376862,8.528310363,8.498471253,8.999971753,2.157745361,2.106628418,2.089233398,2.071380615,3.05,0.305,0,,8.821758725,224,,,,,0,8.371798507,,,,8.341959396,8.843459896,,,,,,
3.066666667,8.978270582,3.390926454,24.06343088,911.2185059,8.528649444,8.497793091,9.000988995,2.157745361,2.1068573,2.089080811,2.071304321,3.066666667,0.306666667,0,,8.823134699,224,,,,,0,8.373513561,,,,8.342657208,8.845853112,,,,,,
3.083333333,8.977931501,3.405766394,24.06633322,911.2355316,8.533735656,8.498810334,8.999632672,2.157592773,2.1068573,2.089233398,2.071380615,3.083333333,0.308333333,0,,8.822124758,225,,,,,0,8.377928913,,,,8.343003591,8.843825929,,,,,,
3.1,8.976575178,3.379796498,24.06343088,911.2355316,8.532718413,8.498471253,8.999632672,2.157745361,2.1068573,2.089004517,2.071151733,3.1,0.31,0,,8.821948493,224,,,,,0,8.378091729,,,,8.343844568,8.845005988,,,,,,
3.116666667,8.976575178,3.354754098,24.07358901,911.2525574,8.533735656,8.498471253,8.999293591,2.157745361,2.106704712,2.089157104,2.071304321,3.116666667,0.311666667,0,,8.823122012,224,,,,,0,8.38028249,,,,8.345018087,8.845840426,,,,,,
3.133333333,8.976914259,3.526340913,24.06923555,911.2525574,8.533057494,8.498132172,8.999632672,2.157745361,2.1068573,2.088851929,2.071380615,3.133333333,0.313333333,0,,8.815599838,225,,,,,0,8.371743074,,,,8.336817752,8.838318252,,,,,,
3.15,8.985391279,3.335276676,24.06633322,911.2866089,8.527971282,8.498132172,8.999293591,2.157745361,2.106933594,2.088928223,2.071228027,3.15,0.315,0,,8.832809294,224,,,,,0,8.375389298,,,,8.345550188,8.846711607,,,,,,
3.166666667,8.985391279,3.317654247,24.07504016,911.3376862,8.527971282,8.498132172,8.993868299,2.157669067,2.106628418,2.088928223,2.071304321,3.166666667,0.316666667,0,,8.833639063,224,,,,,0,8.376219067,,,,8.346379957,8.842116083,,,,,,
3.183333333,8.976575178,3.365884054,24.08229585,911.2014801,8.528310363,8.498132172,8.999632672,2.157669067,2.106933594,2.089004517,2.071380615,3.183333333,0.318333333,0,,8.822636815,225,,,,,0,8.374372001,,,,8.34419381,8.84569431,,,,,,
