Latest: Time (min),Latest: Dissolved Oxygen (mg/L),Latest: Salinity (ppt),Latest: Temperature (°C),Latest: Pressure (kPa),Latest: Dissolved Oxygen 2 (mg/L),Latest: Dissolved Oxygen 3 (mg/L),Latest: DO4 (mg/L),Latest: FlowV1 (V),Latest: FlowV2 (V),Latest: FlowV3 (V),Latest: FlowV4 (V),Latest: Time-run (min),Latest: Sawtooth,Latest: PWM(Circ=1 Flush=0),Latest: Flag,Latest: DO1cor (mg/L),Latest: NoSlopeSamples,Latest: DO1slope ((mg/L)/min),Latest: VO2-1 (mg/kg/h),Latest: collapse(Time) (min),Latest: collapse(VO2-1) (mg/kg/h),Latest: NoRestSamples,Latest: DO2cor (mg/L),Latest: DO2slope ((mg/L)/min),Latest: VO2-2 (mg/kg/h),Latest: collapse(VO2-2) (mg/kg/h),Latest: DO3cor (mg/L),Latest: DO4cor (mg/L),Latest: DO3slope ((mg/L)/min),Latest: DO4slope ((mg/L)min),Latest: VO2-3 (mg/kg/h),Latest: VO2-4 (mg/kg/h),Latest: collapse(VO2-3) (mg/kg/h),Latest: collapse(VO2-4) (mg/kg/h)
1.683333333,7.763218384,14.64423899,30.39271441,102.0674063,7.832051786,7.776442535,2.800224276,2.117080688,2.094955444,0.868682861,2.087783813,1.683333333,0.168333333,0,,7.153537446,225,,,,,0,7.222370848,,,,7.166761598,2.190543338,,,,,,
1.7,7.762201142,14.642384,30.38539963,102.0656875,7.831712705,7.776103455,2.800563357,2.117004395,2.094955444,0.868606567,2.087783813,1.7,0.17,0,,7.152542962,224,,,,,0,7.222054525,,,,7.166445275,2.190905177,,,,,,
1.716666667,7.755758606,14.63589152,30.3751593,102.0605313,7.831712705,7.776103455,2.80191968,2.117233276,2.09487915,0.868682861,2.087783813,1.716666667,0.171666667,0,,7.146294479,224,,,,,0,7.222248578,,,,7.166639327,2.192455553,,,,,,
1.733333333,7.756097687,14.63867401,30.38686256,102.0536563,7.832051786,7.777459778,2.802597842,2.117004395,2.095108032,0.868835449,2.087860107,1.733333333,0.173333333,0,,7.146604872,225,,,,,0,7.222558971,,,,7.167966962,2.193105026,,,,,,
1.75,7.755080445,14.63867401,30.36784505,102.0605313,7.832051786,7.777120697,2.801241519,2.117156982,2.094955444,0.868835449,2.087860107,1.75,0.175,0,,7.145445926,224,,,,,0,7.222417267,,,,7.167486178,2.191607,,,,,,
1.766666667,7.756775849,14.63960151,30.37223358,102.0570938,7.831712705,7.776781616,2.80191968,2.117156982,2.094955444,0.868835449,2.087783813,1.766666667,0.176666667,0,,7.147135424,224,,,,,0,7.22207228,,,,7.167141191,2.192279255,,,,,,
1.783333333,7.756097687,14.642384,30.35467994,102.076,7.82527017,7.776442535,2.80191968,2.117233276,2.095031738,0.869064331,2.087860107,1.783333333,0.178333333,0,,7.146210428,225,,,,,0,7.215382911,,,,7.166555276,2.192032421,,,,,,
1.8,7.756436768,14.63681902,30.35760546,102.0674063,7.819844877,7.776442535,2.802936923,2.117233276,2.095108032,0.869140625,2.087783813,1.8,0.18,0,,7.146803132,224,,,,,0,7.210211241,,,,7.1668089,2.193303287,,,,,,
1.816666667,7.750333314,14.63218154,30.35029173,102.0708438,7.815097746,7.776103455,2.802936923,2.117156982,2.095108032,0.869293213,2.087860107,1.816666667,0.181666667,0,,7.140838267,224,,,,,0,7.205602699,,,,7.166608408,2.193441876,,,,,,
1.833333333,7.750333314,14.6414565,30.3561427,102.0639688,7.810011534,7.775764374,2.802936923,2.117156982,2.094955444,0.869445801,2.087783813,1.833333333,0.183333333,0,,7.140495606,225,,,,,0,7.200173826,,,,7.165926666,2.193099215,,,,,,
1.85,7.756097687,14.64516649,30.35467994,102.0708438,7.809333373,7.777459778,2.803615084,2.117156982,2.09487915,0.869598389,2.087860107,1.85,0.185,0,,7.146094531,224,,,,,0,7.199330217,,,,7.167456622,2.193611928,,,,,,
1.866666667,7.755419526,14.64609398,30.35029173,102.069125,7.803568999,7.776781616,2.803954165,2.117233276,2.095031738,0.869369507,2.087860107,1.866666667,0.186666667,0,,7.145344964,224,,,,,0,7.193494437,,,,7.166707054,2.193879603,,,,,,
1.883333333,7.755758606,14.63681902,30.35467994,102.0674063,7.803229918,7.776781616,2.803276003,2.117156982,2.095108032,0.869369507,2.087860107,1.883333333,0.188333333,0,,7.146103141,225,,,,,0,7.193574453,,,,7.167126151,2.193620538,,,,,,
1.9,7.755758606,14.63403653,30.34005287,102.0708438,7.802551757,7.775764374,2.803615084,2.117156982,2.095031738,0.869750977,2.087936401,1.9,0.19,0,,7.146109843,224,,,,,0,7.192902993,,,,7.16611561,2.193966321,,,,,,
1.916666667,7.755758606,14.63867401,30.35467994,102.069125,7.803229918,7.776781616,2.803954165,2.11730957,2.095031738,0.869598389,2.088012695,1.916666667,0.191666667,0,,7.146025876,224,,,,,0,7.193497188,,,,7.167048886,2.194221435,,,,,,
1.933333333,7.755419526,14.63867401,30.3444409,102.0674063,7.802551757,7.777120697,2.805310488,2.117233276,2.094955444,0.869598389,2.087783813,1.933333333,0.193333333,0,,7.145610347,225,,,,,0,7.192742578,,,,7.167311518,2.195501309,,,,,,
1.95,7.761862061,14.63403653,30.32688925,102.0674063,7.810011534,7.776442535,2.804632327,2.117156982,2.095031738,0.869445801,2.08770752,1.95,0.195,0,,7.152114927,224,,,,,0,7.200264401,,,,7.166695402,2.194885193,,,,,,
1.966666667,7.761862061,14.64331149,30.32835184,102.069125,7.802890837,7.776103455,2.805649569,2.117156982,2.095184326,0.869750977,2.087860107,1.966666667,0.196666667,0,,7.151739415,224,,,,,0,7.192768191,,,,7.165980808,2.195526923,,,,,,
1.983333333,7.762540222,14.64702148,30.31518885,102.0777188,7.802890837,7.776442535,2.806327731,2.11730957,2.095031738,0.869598389,2.08770752,1.983333333,0.198333333,0,,7.15216446,225,,,,,0,7.192515075,,,,7.166066773,2.195951968,,,,,,
2,7.762540222,14.63496403,30.31226383,102.0794375,7.80390808,7.777120697,2.807005892,2.117233276,2.095031738,0.869750977,2.087860107,2,0.2,0,,7.152645031,224,,,,,0,7.194012888,,,,7.167225506,2.197110701,,,,,,
2.016666667,7.762540222,14.63867401,30.31957643,102.0811563,7.803229918,7.776103455,2.806666812,2.117080688,2.095031738,0.869827271,2.087783813,2.016666667,0.201666667,0,,7.152545156,224,,,,,0,7.193234851,,,,7.166108388,2.196671745,,,,,,
2.033333333,7.763218384,14.63403653,30.31665137,102.0811563,7.802212676,7.776103455,2.807684054,2.117080688,2.09487915,0.869827271,2.087783813,2.033333333,0.203333333,0,,7.153394678,225,,,,,0,7.19238897,,,,7.166279749,2.197860348,,,,,,
2.05,7.762540222,14.6414565,30.30933885,102.0863125,7.80390808,7.776781616,2.808362216,2.116928101,2.095031738,0.870132446,2.087783813,2.05,0.205,0,,7.152352559,224,,,,,0,7.193720417,,,,7.166593953,2.198174552,,,,,,
2.066666667,7.762879303,14.63589152,30.30787637,102.0863125,7.803568999,7.777120697,2.809379458,2.117156982,2.09487915,0.870056152,2.087860107,2.066666667,0.206666667,0,,7.152912612,224,,,,,0,7.193602308,,,,7.167154006,2.199412767,,,,,,
2.083333333,7.768304596,14.63496403,30.31957643,102.0794375,7.810011534,7.777120697,2.808701296,2.117156982,2.095108032,0.870056152,2.087936401,2.083333333,0.208333333,0,,7.158464125,225,,,,,0,7.200171063,,,,7.167280226,2.198860825,,,,,,
2.1,7.762879303,14.63960151,30.3239641,102.0811563,7.803568999,7.776781616,2.809718539,2.117233276,2.094955444,0.869903564,2.087936401,2.1,0.21,0,,7.152878417,224,,,,,0,7.193568112,,,,7.16678073,2.199717652,,,,,,
2.116666667,7.76559195,14.640529,30.3239641,102.082875,7.803229918,7.776442535,2.808701296,2.117080688,2.095108032,0.870056152,2.08770752,2.116666667,0.211666667,0,,7.155552416,224,,,,,0,7.193190385,,,,7.166403002,2.198661763,,,,,,
2.133333333,7.762540222,14.63589152,30.33127705,102.0811563,7.802890837,7.777120697,2.809040377,2.117156982,2.095031738,0.869827271,2.087783813,2.133333333,0.213333333,0,,7.152748602,225,,,,,0,7.193099217,,,,7.167329077,2.199248757,,,,,,
2.15,7.76152298,14.63403653,30.32688925,102.0725625,7.803229918,7.770339081,2.808362216,2.117233276,2.094955444,0.870132446,2.087783813,2.15,0.215,0,,7.151775846,224,,,,,0,7.193482785,,,,7.160591947,2.198615082,,,,,,
2.166666667,7.761862061,14.63496403,30.33420229,102.076,7.803568999,7.77,2.809040377,2.117156982,2.09487915,0.870056152,2.087860107,2.166666667,0.216666667,0,,7.152130946,224,,,,,0,7.193837885,,,,7.160268886,2.199309263,,,,,,
2.183333333,7.761862061,14.63496403,30.3239641,102.0811563,7.803568999,7.770339081,2.809379458,2.117080688,2.095108032,0.87020874,2.087860107,2.183333333,0.218333333,0,,7.152054408,225,,,,,0,7.193761346,,,,7.160531428,2.199571805,,,,,,
2.2,7.762540222,14.63218154,30.3181139,102.0742813,7.803229918,7.776781616,2.8103967,2.117156982,2.095108032,0.870285034,2.087783813,2.2,0.22,0,,7.152804758,224,,,,,0,7.193494454,,,,7.167046152,2.200661236,,,,,,
2.216666667,7.761862061,14.64702148,30.3181139,102.0725625,7.798821868,7.77,2.811074862,2.117156982,2.095108032,0.87020874,2.087783813,2.216666667,0.221666667,0,,7.151508203,224,,,,,0,7.18846801,,,,7.159646143,2.200721005,,,,,,
2.233333333,7.767965515,14.65722394,30.32835184,102.0725625,7.798482787,7.77,2.81005762,2.117156982,2.094955444,0.870361328,2.087860107,2.233333333,0.223333333,0,,7.157263198,225,,,,,0,7.18778047,,,,7.159297683,2.199355303,,,,,,
2.25,7.767626434,14.65907893,30.32835184,102.0725625,7.798821868,7.770678162,2.8103967,2.117004395,2.095108032,0.870285034,2.087783813,2.25,0.225,0,,7.156846828,224,,,,,0,7.188042262,,,,7.159898555,2.199617094,,,,,,
2.266666667,7.768304596,14.62383407,30.3444409,102.0674063,7.798821868,7.77,2.81005762,2.117156982,2.094955444,0.870361328,2.087783813,2.266666667,0.226666667,0,,7.15911361,224,,,,,0,7.189630882,,,,7.160809014,2.200866634,,,,,,
2.283333333,7.768304596,14.64609398,30.3459036,102.0777188,7.803229918,7.770339081,2.810735781,2.117080688,2.094955444,0.870361328,2.087783813,2.283333333,0.228333333,0,,7.15819725,225,,,,,0,7.193122573,,,,7.160231735,2.200628436,,,,,,
2.3,7.767965515,14.63218154,30.33859022,102.0708438,7.803229918,7.77,2.812092104,2.117080688,2.095108032,0.87059021,2.087936401,2.3,0.23,0,,7.158383106,224,,,,,0,7.193647509,,,,7.160417591,2.202509695,,,,,,
2.316666667,7.768643677,14.62476157,30.34297822,102.0725625,7.803568999,7.77,2.812092104,2.117233276,2.095031738,0.87059021,2.087783813,2.316666667,0.231666667,0,,7.159403139,224,,,,,0,7.194328461,,,,7.160759462,2.202851567,,,,,,
2.333333333,7.768304596,14.63589152,30.33420229,102.0742813,7.809672453,7.766948273,2.812431185,2.117233276,2.095031738,0.871047974,2.087860107,2.333333333,0.233333333,0,,7.15853484,225,,,,,0,7.199902697,,,,7.157178516,2.202661429,,,,,,
2.35,7.767965515,14.6414565,30.32688925,102.0794375,7.809333373,7.766948273,2.812431185,2.117080688,2.094955444,0.87097168,2.087783813,2.35,0.235,0,,7.157909218,224,,,,,0,7.199277076,,,,7.156891976,2.202374889,,,,,,
2.366666667,7.767626434,14.63681902,30.3064139,102.0725625,7.810689696,7.766948273,2.812431185,2.11730957,2.095031738,0.87097168,2.087860107,2.366666667,0.236666667,0,,7.157610137,224,,,,,0,7.200673398,,,,7.156931975,2.202414888,,,,,,
2.383333333,7.767287354,14.62754406,30.31226383,102.0794375,7.809672453,7.766948273,2.813109347,2.11730957,2.095184326,0.871047974,2.088088989,2.383333333,0.238333333,0,,7.157701381,225,,,,,0,7.200086481,,,,7.1573623,2.203523374,,,,,,
2.4,7.767965515,14.62568906,30.29178969,102.0863125,7.809333373,7.767287354,2.812431185,2.117233276,2.095108032,0.871200562,2.088088989,2.4,0.24,0,,7.15830358,224,,,,,0,7.199671437,,,,7.157625418,2.20276925,,,,,,
2.416666667,7.768643677,14.62661656,30.2844779,102.0845938,7.809672453,7.766948273,2.813448428,2.117156982,2.09487915,0.871124268,2.087631226,2.416666667,0.241666667,0,,7.158888285,224,,,,,0,7.199917062,,,,7.157192881,2.203693036,,,,,,
2.433333333,7.768304596,14.61826909,30.29032731,102.0880313,7.809672453,7.767626434,2.813448428,2.11730957,2.094802856,0.871200562,2.087936401,2.433333333,0.243333333,0,,7.158941007,225,,,,,0,7.200308864,,,,7.158262845,2.204084839,,,,,,
2.45,7.767287354,14.63125404,30.27862863,102.08975,7.809672453,7.766948273,2.813448428,2.117080688,2.095031738,0.871505737,2.087783813,2.45,0.245,0,,7.157294765,224,,,,,0,7.199679864,,,,7.156955684,2.203455839,,,,,,
2.466666667,7.767965515,14.62383407,30.25377073,102.0914688,7.807637969,7.766948273,2.814126589,2.117156982,2.094955444,0.871658325,2.087860107,2.466666667,0.246666667,0,,7.158095722,224,,,,,0,7.197768175,,,,7.15707848,2.204256796,,,,,,
2.483333333,7.772034485,14.63403653,30.25815724,102.0914688,7.80390808,7.767287354,2.814126589,2.117233276,2.095108032,0.871734619,2.087783813,2.483333333,0.248333333,0,,7.161772177,225,,,,,0,7.193645772,,,,7.157025046,2.203864282,,,,,,
2.5,7.771695404,14.6655714,30.23183934,102.0914688,7.803229918,7.766948273,2.813787509,2.117080688,2.09487915,0.871505737,2.087783813,2.5,0.25,0,,7.159919662,224,,,,,0,7.191454176,,,,7.155172531,2.202011767,,,,,,
2.516666667,7.773390808,14.66835389,30.23037732,102.1069375,7.802551757,7.766609192,2.81446567,2.11730957,2.095031738,0.871810913,2.087860107,2.516666667,0.251666667,0,,7.16148796,224,,,,,0,7.190648909,,,,7.154706344,2.202562823,,,,,,
2.533333333,7.772373566,14.642384,30.22306732,102.110375,7.802551757,7.766609192,2.81446567,2.117233276,2.094955444,0.871963501,2.087860107,2.533333333,0.253333333,0,,7.161498986,225,,,,,0,7.191677177,,,,7.155734612,2.20359109,,,,,,
2.55,7.779833343,14.64794897,30.2289153,102.1120938,7.798821868,7.767626434,2.813787509,2.117233276,2.095031738,0.871810913,2.087783813,2.55,0.255,0,,7.168770684,224,,,,,0,7.187759209,,,,7.156563776,2.20272485,,,,,,
2.566666667,7.772034485,14.65629644,30.20698607,102.1275625,7.798821868,7.766609192,2.81446567,2.117080688,2.094955444,0.871887207,2.087783813,2.566666667,0.256666667,0,,7.160458074,224,,,,,0,7.187245457,,,,7.155032781,2.202889259,,,,,,
2.583333333,7.779833343,14.66371641,30.21283368,102.1206875,7.798482787,7.766609192,2.81446567,2.117004395,2.094955444,0.872116089,2.087860107,2.583333333,0.258333333,0,,7.1679915,225,,,,,0,7.186640943,,,,7.154767348,2.202623827,,,,,,
2.6,7.779494262,14.63867401,30.2142956,102.1258438,7.798821868,7.767626434,2.81446567,2.117080688,2.095184326,0.872039795,2.087860107,2.6,0.26,0,,7.168708335,224,,,,,0,7.18803594,,,,7.156840507,2.203679743,,,,,,
2.616666667,7.779494262,14.67206388,30.20844796,102.1155313,7.798821868,7.766948273,2.814804751,2.117004395,2.094955444,0.872039795,2.087783813,2.616666667,0.261666667,0,,7.167270964,224,,,,,0,7.18659857,,,,7.154724975,2.202581453,,,,,,
2.633333333,7.781189666,14.64980397,30.19236763,102.1086563,7.798821868,7.766609192,2.815143832,2.11730957,2.095031738,0.872116089,2.08770752,2.633333333,0.263333333,0,,7.169773732,225,,,,,0,7.187405933,,,,7.155193257,2.203727897,,,,,,
2.65,7.790005767,14.63681902,30.19090584,102.1052188,7.798821868,7.766270111,2.814804751,2.117080688,2.095108032,0.872116089,2.087783813,2.65,0.265,0,,7.179120724,224,,,,,0,7.187936825,,,,7.155385068,2.203919708,,,,,,
2.666666667,7.790344848,14.71472871,30.1865205,102.1035,7.802890837,7.76593103,2.815143832,2.117080688,2.095031738,0.872192383,2.087783813,2.666666667,0.266666667,0,,7.176174847,224,,,,,0,7.188720837,,,,7.15176103,2.200973831,,,,,,
2.683333333,7.779494262,14.71472871,30.19090584,102.096625,7.802890837,7.76152298,2.815482913,2.117233276,2.095031738,0.872192383,2.08770752,2.683333333,0.268333333,0,,7.165357566,225,,,,,0,7.188754141,,,,7.147386284,2.201346216,,,,,,
2.7,7.780172424,14.71380121,30.17775004,102.1000625,7.803229918,7.76152298,2.816500155,2.117156982,2.095031738,0.872192383,2.087936401,2.7,0.27,0,,7.1659745,224,,,,,0,7.189031994,,,,7.147325056,2.202302231,,,,,,
2.716666667,7.779833343,14.62939905,30.17921176,102.1052188,7.809672453,7.761183899,2.816161074,2.117080688,2.094955444,0.872344971,2.087936401,2.716666667,0.271666667,0,,7.169169662,224,,,,,0,7.199008772,,,,7.150520218,2.205497393,,,,,,
2.733333333,7.772373566,14.70638124,30.16751822,102.1052188,7.809672453,7.761183899,2.816500155,2.117080688,2.094955444,0.872344971,2.087783813,2.733333333,0.273333333,0,,7.158407619,225,,,,,0,7.195706507,,,,7.147217953,2.202534209,,,,,,
2.75,7.772034485,14.66835389,30.16751822,102.1069375,7.809333373,7.761862061,2.817178317,2.117156982,2.094955444,0.872421265,2.08770752,2.75,0.275,0,,7.159656114,224,,,,,0,7.196955002,,,,7.14948369,2.204799946,,,,,,
2.766666667,7.771695404,14.65073146,30.16459492,102.1017813,7.802890837,7.760844818,2.817178317,2.117080688,2.095031738,0.872497559,2.087860107,2.766666667,0.276666667,0,,7.160030598,224,,,,,0,7.191226031,,,,7.149180012,2.205513511,,,,,,
2.783333333,7.768643677,14.66093392,30.16459492,102.1000625,7.803568999,7.761183899,2.817178317,2.117080688,2.095108032,0.872421265,2.088012695,2.783333333,0.278333333,0,,7.15655292,225,,,,,0,7.191478242,,,,7.149093142,2.20508756,,,,,,
2.8,7.767965515,14.68041134,30.17190324,102.0880313,7.803229918,7.76152298,2.818195559,2.117080688,2.09487915,0.872344971,2.08770752,2.8,0.28,0,,7.155117038,224,,,,,0,7.190381441,,,,7.148674503,2.205347082,,,,,,
2.816666667,7.767965515,14.67020889,30.16751822,102.08975,7.802890837,7.761183899,2.81853464,2.11730957,2.094955444,0.872497559,2.087783813,2.816666667,0.281666667,0,,7.155509702,224,,,,,0,7.190435024,,,,7.148728086,2.206078827,,,,,,
2.833333333,7.768304596,14.66835389,30.17921176,102.0949063,7.80390808,7.767287354,2.818873721,2.117080688,2.094955444,0.872421265,2.087860107,2.833333333,0.283333333,0,,7.156014853,225,,,,,0,7.191618337,,,,7.15499761,2.206583978,,,,,,
2.85,7.773051727,14.6414565,30.1865205,102.08975,7.802890837,7.766948273,2.81853464,2.117080688,2.095031738,0.872650146,2.08770752,2.85,0.285,0,,7.161939995,224,,,,,0,7.191779105,,,,7.15583654,2.207422908,,,,,,
2.866666667,7.773051727,14.67855635,30.18944405,102.0931875,7.803229918,7.767287354,2.817517397,2.117156982,2.094802856,0.87272644,2.088012695,2.866666667,0.286666667,0,,7.160413654,224,,,,,0,7.190591845,,,,7.154649281,2.204879324,,,,,,
2.883333333,7.772712646,14.68968631,30.18213523,102.0931875,7.803229918,7.767287354,2.81853464,2.117156982,2.095031738,0.872650146,2.087860107,2.883333333,0.288333333,0,,7.159554619,225,,,,,0,7.19007189,,,,7.154129326,2.205376612,,,,,,
2.9,7.772034485,14.68133884,30.18798227,102.08975,7.802890837,7.767287354,2.819212802,2.117233276,2.094955444,0.872879028,2.08770752,2.9,0.29,0,,7.159269203,224,,,,,0,7.190125555,,,,7.154522072,2.20644752,,,,,,
2.916666667,7.772712646,14.66928139,30.20698607,102.0863125,7.803568999,7.767626434,2.818873721,2.117004395,2.095108032,0.872955322,2.087783813,2.916666667,0.291666667,0,,7.160594401,224,,,,,0,7.191450754,,,,7.155508189,2.206755475,,,,,,
2.933333333,7.772373566,14.6164141,30.20406232,102.0845938,7.803229918,7.767287354,2.819551882,2.117004395,2.095108032,0.873031616,2.087860107,2.933333333,0.293333333,0,,7.162439332,225,,,,,0,7.193295685,,,,7.15735312,2.209617649,,,,,,
2.95,7.773051727,14.61177662,30.22160535,102.0845938,7.803568999,7.770678162,2.820230044,2.117080688,2.095031738,0.873260498,2.087783813,2.95,0.295,0,,7.163443077,224,,,,,0,7.193960349,,,,7.161069512,2.210621394,,,,,,
2.966666667,7.773390808,14.64609398,30.24061167,102.0845938,7.803229918,7.767287354,2.819212802,2.117004395,2.09487915,0.873184204,2.08770752,2.966666667,0.296666667,0,,7.162493648,224,,,,,0,7.192332758,,,,7.156390194,2.208315642,,,,,,
2.983333333,7.772373566,14.6674264,30.23476342,102.0863125,7.803568999,7.767626434,2.820230044,2.117156982,2.09487915,0.873031616,2.087783813,2.983333333,0.298333333,0,,7.160542506,225,,,,,0,7.191737939,,,,7.155795374,2.208398984,,,,,,
3,7.771695404,14.65258646,30.25084644,102.0811563,7.798821868,7.767287354,2.820569125,2.117233276,2.09487915,0.873260498,2.087860107,3,0.3,0,,7.160604515,224,,,,,0,7.187730979,,,,7.156196464,2.209478236,,,,,,
3.016666667,7.772373566,14.62847155,30.24061167,102.0863125,7.798821868,7.767626434,2.820569125,2.117080688,2.095031738,0.873336792,2.087783813,3.016666667,0.301666667,0,,7.162211448,224,,,,,0,7.18865975,,,,7.157464316,2.210407007,,,,,,
3.033333333,7.772373566,14.640529,30.25377073,102.0880313,7.799160949,7.767965515,2.821586367,2.11730957,2.095031738,0.873413086,2.087860107,3.033333333,0.303333333,0,,7.16180753,225,,,,,0,7.188594913,,,,7.157399479,2.211020331,,,,,,
3.05,7.772373566,14.65815143,30.24207375,102.0845938,7.799160949,7.767287354,2.820908206,2.117080688,2.095031738,0.873413086,2.087783813,3.05,0.305,0,,7.160984501,224,,,,,0,7.187771884,,,,7.155898289,2.209519141,,,,,,
3.066666667,7.773390808,14.6924688,30.24792218,102.08975,7.799500029,7.767287354,2.821586367,2.11730957,2.095031738,0.87348938,2.087783813,3.066666667,0.306666667,0,,7.160614537,224,,,,,0,7.186723758,,,,7.154511082,2.208810096,,,,,,
3.083333333,7.773390808,14.65722394,30.23037732,102.0914688,7.798482787,7.760505737,2.82260361,2.117156982,2.09487915,0.87348938,2.087783813,3.083333333,0.308333333,0,,7.161952256,225,,,,,0,7.187044235,,,,7.149067185,2.211165058,,,,,,
3.1,7.773051727,14.66835389,30.2245293,102.0914688,7.798821868,7.761183899,2.822264529,2.117156982,2.094955444,0.873565674,2.087860107,3.1,0.31,0,,7.161104733,224,,,,,0,7.186874873,,,,7.149236905,2.210317534,,,,,,
3.116666667,7.779155182,14.62754406,30.21868142,102.0914688,7.798821868,7.761862061,2.822264529,2.117156982,2.094650269,0.873565674,2.087936401,3.116666667,0.311666667,0,,7.168866685,224,,,,,0,7.188533371,,,,7.151573564,2.211976032,,,,,,
3.133333333,7.780172424,14.6173416,30.20406232,102.096625,7.798821868,7.76152298,2.823281771,2.117080688,2.094955444,0.873565674,2.087783813,3.133333333,0.313333333,0,,7.170199487,225,,,,,0,7.18884893,,,,7.151550042,2.213308834,,,,,,
3.15,7.792718413,14.67762886,30.19529125,102.1000625,7.798821868,7.762201141,2.823281771,2.117080688,2.095031738,0.873718262,2.087860107,3.15,0.315,0,,7.180163334,224,,,,,0,7.186266789,,,,7.149646062,2.210726692,,,,,,
3.166666667,7.790683929,14.65907893,30.18798227,102.1035,7.798821868,7.761862061,2.823620852,2.117004395,2.09487915,0.873641968,2.087936401,3.166666667,0.316666667,0,,7.178847724,224,,,,,0,7.186985663,,,,7.150025856,2.211784648,,,,,,
3.183333333,7.798143706,14.66093392,30.18213523,102.1017813,7.798821868,7.761862061,2.824299014,2.117004395,2.094955444,0.87387085,2.087783813,3.183333333,0.318333333,0,,7.186185823,225,,,,,0,7.186863985,,,,7.149904178,2.212341131,,,,,,
3.2,7.797804625,14.67670136,30.16897988,102.1017813,7.803229918,7.761183899,2.824638094,2.11730957,2.094955444,0.874023438,2.087860107,3.2,0.32,0,,7.185088851,224,,,,,0,7.190514144,,,,7.148468125,2.21192232,,,,,,
